date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROA,ROE
2007-01-02,6147,1450,42418,29.6,29.6,28.9,28.9,-0.25,637,2007,8.55,1.66,31.1,898.79,2.17438742460443,0,0
2007-01-03,6147,1448,42396,29.0,29.5,29.0,29.3,0.4,464,2007,8.67,1.69,31.1,911.23,2.204482752280616,0,0
2007-01-04,6147,10512,324814,29.5,31.35,29.4,31.35,2.05,3125,2007,9.28,1.81,31.1,974.9850000000001,2.3587213066210695,0,0
2007-01-05,6147,16248,523760,31.8,32.9,31.75,32.25,0.9,4616,2007,9.54,1.86,31.1,1002.975,2.426435793892487,0,0
2007-01-08,6147,4276,135145,32.25,32.25,31.0,31.0,-1.25,1429,2007,9.17,1.79,31.1,964.1,2.3323878949044063,0,0
2007-01-09,6147,3442,108984,31.0,32.35,31.0,31.3,0.3,1170,2007,9.26,1.8,31.1,973.4300000000001,2.354959390661546,0,0
2007-01-10,6147,2658,83682,31.3,31.9,31.15,31.4,0.1,935,2007,9.29,1.81,31.1,976.54,2.3624832225805923,0,0
2007-01-11,6147,3027,94544,31.85,31.9,30.3,31.0,-0.4,1100,2007,9.17,1.79,31.1,964.1,2.3323878949044063,0,0
2007-01-12,6147,1864,58416,31.3,31.55,31.0,31.25,0.25,650,2007,9.25,1.8,31.1,971.875,2.3511974747020226,0,0
2007-01-15,6147,4014,128812,31.75,32.4,31.65,31.8,0.55,1375,2007,9.41,1.83,31.1,988.98,2.392578550256778,0,0
2007-01-16,6147,3020,96247,31.85,32.25,31.45,32.2,0.4,936,2007,9.53,1.85,31.1,1001.4200000000002,2.422673877932964,0,0
2007-01-17,6147,2932,93035,31.9,32.0,31.55,31.75,-0.45,858,2007,9.39,1.83,31.1,987.4250000000001,2.3888166342972545,0,0
2007-01-18,6147,4003,128087,31.55,32.55,31.55,31.8,0.05,1114,2007,9.41,1.83,31.1,988.98,2.392578550256778,0,0
2007-01-19,6147,4588,145917,31.8,32.3,31.5,31.5,-0.3,1022,2007,9.32,1.81,31.1,979.6500000000001,2.3700070544996388,0,0
2007-01-22,6147,21313,709954,32.0,33.7,32.0,33.7,2.2,4294,2007,9.97,1.94,31.1,1048.0700000000002,2.5355313567186615,0,0
2007-01-23,6147,11929,397142,33.6,34.0,32.6,33.6,-0.1,2747,2007,9.94,1.94,31.1,1044.96,2.5280075247996145,0,0
2007-01-24,6147,4591,153726,34.0,34.05,33.2,33.4,-0.2,1525,2007,9.88,1.92,31.1,1038.74,2.5129598609615216,0,0
2007-01-25,6147,5824,194816,33.6,33.9,33.0,33.0,-0.4,1669,2007,9.76,1.9,31.1,1026.3,2.4828645332853356,0,0
2007-01-26,6147,4803,160790,32.6,33.9,32.5,33.6,0.6,1311,2007,9.94,1.94,31.1,1044.96,2.5280075247996145,0,0
2007-01-29,6147,6766,230666,34.3,34.4,33.8,33.8,0.2,2375,2007,10.0,1.95,31.1,1051.18,2.5430551886377075,0,0
2007-01-30,6147,5295,179744,34.15,34.4,33.1,33.6,-0.2,1642,2007,9.94,1.94,31.1,1044.96,2.5280075247996145,0,0
2007-01-31,6147,3875,131414,34.0,34.6,33.5,33.6,0.0,1385,2007,9.94,1.94,31.1,1044.96,2.5280075247996145,0,0
2007-02-01,6147,7637,263715,34.5,34.8,34.1,34.5,0.9,2041,2007,10.21,1.99,31.1,1072.95,2.595722012071033,0,0
2007-02-02,6147,3252,112094,35.0,35.1,33.85,33.9,-0.6,1066,2007,10.03,1.95,31.1,1054.29,2.5091807422180863,0,0
2007-02-05,6147,4628,161052,33.9,35.45,33.9,34.6,0.7,1414,2007,10.24,1.99,31.1,1076.0600000000002,2.560992733945304,0,0
2007-02-06,6147,3853,135102,35.0,35.3,34.9,35.1,0.5,1029,2007,10.38,2.02,31.1,1091.6100000000001,2.5980012994647446,0,0
2007-02-07,6147,2252,78512,35.3,35.4,34.5,35.0,-0.1,884,2007,10.36,2.02,31.1,1088.5,2.590599586360856,0,0
2007-02-08,6147,3888,136113,35.0,35.3,34.8,34.85,-0.15,1154,2007,10.31,2.01,31.1,1083.835,2.579497016705024,0,0
2007-02-09,6147,3198,110405,35.0,35.3,34.1,34.4,-0.45,954,2007,10.18,1.98,31.1,1069.84,2.546189307737527,0,0
2007-02-12,6147,7555,247106,34.0,34.0,32.0,32.0,-2.4,2162,2007,9.47,1.84,31.1,995.2,2.3685481932442114,0,0
2007-02-13,6147,4468,140223,31.05,31.9,31.0,31.55,-0.45,1155,2007,9.33,1.82,31.1,981.205,2.3352404842767145,0,0
2007-02-14,6147,3505,112965,31.8,32.6,31.8,32.25,0.7,1303,2007,9.54,1.86,31.1,1002.975,2.3870524760039316,0,0
2007-02-26,6147,3494,111972,33.0,33.3,31.6,31.65,-0.6,903,2007,9.36,1.82,31.1,984.315,2.3426421973806026,0,0
2007-02-27,6147,2660,83970,31.65,31.9,31.2,31.65,0.0,744,2007,9.36,1.82,31.1,984.315,2.3426421973806026,0,0
2007-03-01,6147,3889,120686,31.25,31.4,30.7,30.7,-0.95,1082,2007,9.08,1.77,31.1,954.77,2.2723259228936654,0,0
2007-03-02,6147,4556,139210,30.7,31.3,30.1,30.3,-0.4,1323,2007,8.96,1.75,31.1,942.33,2.2306408763585397,0,0
2007-03-05,6147,3287,102506,31.9,31.95,30.0,31.45,-0.5,1070,2007,9.3,1.81,31.1,978.095,2.315302163745085,0,0
2007-03-06,6147,1917,59902,31.45,31.8,30.7,31.25,-0.2,611,2007,9.25,1.8,31.1,971.875,2.300578461590903,0,0
2007-03-07,6147,1980,62508,31.7,31.85,31.25,31.4,0.15,636,2007,9.29,1.81,31.1,976.54,2.3116212382065395,0,0
2007-03-08,6147,4152,132146,31.45,32.25,31.45,31.65,0.25,1079,2007,9.36,1.82,31.1,984.315,2.3300258658992665,0,0
2007-03-09,6147,2993,95413,32.0,32.1,31.7,31.9,0.25,779,2007,9.44,1.84,31.1,992.09,2.348430493591994,0,0
2007-03-12,6147,2925,92957,31.9,32.15,31.3,31.9,0.0,724,2007,9.44,1.84,31.1,992.09,2.348430493591994,0,0
2007-03-13,6147,5136,166931,32.0,32.9,31.9,32.3,0.4,1478,2007,9.56,1.86,31.1,1004.53,2.3778778979003574,0,0
2007-03-14,6147,4079,128689,31.3,32.0,31.1,31.4,-0.9,1001,2007,9.29,1.81,31.1,976.54,2.3116212382065395,0,0
2007-03-15,6147,12286,409388,32.0,33.55,32.0,33.55,2.15,3103,2007,9.93,1.93,31.1,1043.405,2.4699010363639937,0,0
2007-03-16,6147,8058,270500,33.5,34.2,33.0,33.55,0.0,2520,2007,9.93,1.93,31.1,1043.405,2.4699010363639937,0,0
2007-03-19,6147,7553,255279,33.1,34.4,33.1,34.1,0.55,2095,2007,10.09,1.96,31.1,1060.51,2.5103912172879936,0,0
2007-03-20,6147,8980,311775,34.6,35.0,34.3,34.5,0.4,2408,2007,10.21,1.99,31.1,1072.95,2.539838621596357,0,0
2007-03-21,6147,3567,123824,35.1,35.2,34.35,34.35,-0.15,1315,2007,10.16,1.98,31.1,1068.285,2.5287958449807206,0,0
2007-03-22,6147,3802,132358,35.0,35.2,34.4,34.45,0.1,1257,2007,10.19,1.98,31.1,1071.3950000000002,2.536157696057812,0,0
2007-03-23,6147,5224,182521,34.6,35.45,34.4,35.3,0.85,1753,2007,10.44,2.03,31.1,1097.83,2.598733430213084,0,0
2007-03-26,6147,9806,359693,36.0,37.4,35.8,36.7,1.4,3139,2007,10.86,2.11,31.1,1141.3700000000001,2.701799345292357,0,0
2007-03-27,6147,8050,298025,37.0,37.6,36.3,36.5,-0.2,2362,2007,10.8,2.1,31.1,1135.15,2.687075643138175,0,0
2007-03-28,6147,5720,210402,36.0,37.4,36.0,37.0,0.5,1874,2007,10.95,2.13,31.1,1150.7,2.7238848985236292,0,0
2007-03-29,6147,5792,213925,37.0,37.4,36.5,36.9,-0.1,1592,2007,10.92,2.13,31.1,1147.59,2.7165230474465383,0,0
2007-03-30,6147,11364,428708,37.1,38.5,37.05,37.2,0.3,2805,2007,11.01,2.14,31.1,1156.92,2.738608600677811,0,0
2007-04-02,6147,11658,448874,37.6,39.3,37.5,38.9,1.7,2863,2007,11.51,2.24,31.1,1209.79,2.7897914649385713,0,0
2007-04-03,6147,6822,268070,39.2,39.8,38.5,39.55,0.65,1974,2007,11.7,2.28,31.1,1230.0049999999999,2.8364075176946137,0,0
2007-04-04,6147,5247,204970,39.9,39.9,38.5,38.8,-0.75,1399,2007,11.48,2.24,31.1,1206.68,2.7826197645145645,0,0
2007-04-09,6147,5902,226418,39.0,39.6,37.95,38.15,-0.65,1767,2007,11.29,2.2,31.1,1186.465,2.7360037117585216,0,0
2007-04-10,6147,5364,207995,38.3,39.7,38.05,38.9,0.75,1379,2007,11.51,2.24,31.1,1209.79,2.7897914649385713,0,0
2007-04-11,6147,3709,143347,39.0,39.4,38.25,38.9,0.0,1228,2007,11.51,2.24,31.1,1209.79,2.7897914649385713,0,0
2007-04-12,6147,2498,97267,38.4,39.1,38.4,39.0,0.1,850,2007,11.54,2.25,31.1,1212.9,2.7969631653625777,0,0
2007-04-13,6147,2895,113095,39.3,39.4,38.5,38.9,-0.1,1006,2007,11.51,2.24,31.1,1209.79,2.7897914649385713,0,0
2007-04-16,6147,3537,134407,39.0,39.2,37.5,37.5,-1.35,1343,2007,11.09,2.16,31.1,1166.25,2.689387659002479,0,0
2007-04-17,6147,3975,146917,37.6,37.85,36.0,36.2,-1.3,1290,2007,10.71,2.09,31.1,1125.8200000000002,2.596155553490393,0,0
2007-04-18,6147,3344,122537,36.3,37.5,35.55,37.25,1.05,1112,2007,11.02,2.15,31.1,1158.4750000000001,2.671458407942463,0,0
2007-04-19,6147,3514,132980,37.2,38.2,36.8,38.0,0.75,1035,2007,11.24,2.19,31.1,1181.8,2.7252461611225116,0,0
2007-04-20,6147,9389,379353,39.1,40.65,39.1,40.65,2.65,2106,2007,12.03,2.34,31.1,1264.215,2.915296222358687,0,0
2007-04-23,6147,12037,500458,41.75,42.3,40.8,40.85,0.2,3365,2007,12.09,2.35,31.1,1270.4350000000002,2.929639623206701,0,0
2007-04-24,6147,8006,332483,41.0,42.1,40.9,42.0,1.15,2716,2007,12.43,2.42,31.1,1306.2,3.012114178082776,0,0
2007-04-25,6147,3362,138933,41.7,41.9,41.05,41.25,-0.75,1193,2007,12.2,2.38,31.1,1282.875,2.958326424902727,0,0
2007-04-26,6147,2710,111146,41.5,41.6,40.4,41.3,0.05,1091,2007,12.22,2.38,31.1,1284.43,2.96191227511473,0,0
2007-04-27,6147,2416,98162,41.1,41.4,40.15,40.15,-1.15,907,2007,11.88,2.31,31.1,1248.665,2.879437720238654,0,0
2007-04-30,6147,1986,79080,40.0,40.45,39.2,39.3,-0.85,733,2007,11.63,2.26,31.1,1222.23,2.8184782666345978,0,0
2007-05-02,6147,3796,150995,39.3,40.75,38.75,39.25,-0.05,1232,2007,11.61,2.26,31.1,1220.675,2.7736354045552902,0,0
