date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROA,ROE
2005-09-02,5305,592780,15265698,25.55,25.9,25.55,25.8,0.35,204,2005,10.98,2.12,40.7,1050.0600000000002,1.1665465562680466,0,0
2005-09-05,5305,730932,18718488,25.8,25.9,25.45,25.45,-0.35,206,2005,11.57,2.09,40.7,1035.815,1.1507213122876658,0,0
2005-09-06,5305,1842505,47301270,25.7,25.85,25.45,25.65,0.2,402,2005,11.66,2.1,40.7,1043.955,1.1597643088478833,0,0
2005-09-07,5305,1998723,51751935,25.65,26.1,25.65,25.7,0.05,686,2005,11.68,2.11,40.7,1045.99,1.1620250579879376,0,0
2005-09-08,5305,1282152,33109053,25.75,26.05,25.65,25.65,-0.05,311,2005,11.66,2.1,40.7,1043.955,1.1597643088478833,0,0
2005-09-09,5305,775582,19847818,25.85,25.85,25.45,25.45,-0.2,224,2005,11.57,2.09,40.7,1035.815,1.1507213122876658,0,0
2005-09-12,5305,980231,24843466,25.55,25.75,25.15,25.4,-0.05,287,2005,11.55,2.08,40.7,1033.78,1.1484605631476117,0,0
2005-09-13,5305,894016,22595960,25.5,25.5,25.15,25.2,-0.2,242,2005,11.45,2.07,40.7,1025.64,1.1394175665873945,0,0
2005-09-14,5305,491688,12358233,25.2,25.25,25.05,25.15,-0.05,158,2005,11.43,2.06,40.7,1023.605,1.1371568174473399,0,0
2005-09-15,5305,930555,23218978,25.15,25.2,24.8,24.8,-0.35,272,2005,11.27,2.03,40.7,1009.36,1.1213315734669593,0,0
2005-09-16,5305,1095696,27075755,24.8,24.95,24.55,24.55,-0.25,252,2005,11.16,2.01,40.7,999.185,1.1100278277666875,0,0
2005-09-19,5305,344474,8483359,24.5,24.85,24.5,24.6,0.05,118,2005,11.18,2.02,40.7,1001.22,1.1122885769067419,0,0
2005-09-20,5305,447040,11081713,24.6,25.0,24.6,25.0,0.4,189,2005,11.36,2.05,40.7,1017.5,1.1303745700271768,0,0
2005-09-21,5305,409205,10132885,24.7,25.0,24.65,24.65,-0.35,150,2005,11.2,2.02,40.7,1003.255,1.1145493260467962,0,0
2005-09-22,5305,599101,14675050,24.6,24.6,24.35,24.4,-0.25,216,2005,11.09,2.0,40.7,993.08,1.1032455803465244,0,0
2005-09-23,5305,710402,17302573,24.4,24.55,24.2,24.5,0.1,238,2005,11.14,2.01,40.7,997.15,1.1077670786266332,0,0
