date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROE,ROA
2005-09-02,3014,642000,10526700,16.5,16.7,16.05,16.7,0.45,162,2005,18.98,1.54,10.9,182.03,1.178469161890445,14.22,18.28
2005-09-05,3014,169000,2813650,16.75,16.8,16.5,16.55,-0.15,58,2005,18.81,1.53,10.9,180.395,1.1678841095381356,14.22,18.28
2005-09-06,3014,251000,4182600,16.5,16.8,16.5,16.65,0.1,64,2005,18.92,1.54,10.9,181.485,1.174940811106342,14.22,18.28
2005-09-07,3014,398011,6676582,16.85,16.85,16.7,16.8,0.15,106,2005,19.09,1.55,10.9,183.12,1.1855258634586512,14.22,18.28
2005-09-08,3014,309358,5204131,16.85,16.9,16.7,16.9,0.1,90,2005,19.2,1.56,10.9,184.21,1.1925825650268576,14.22,18.28
2005-09-09,3014,420000,7039200,17.0,17.0,16.5,16.8,-0.1,96,2005,19.09,1.55,10.9,183.12,1.1855258634586512,14.22,18.28
2005-09-12,3014,222000,3713600,16.9,16.9,16.6,16.7,-0.1,75,2005,18.98,1.54,10.9,182.03,1.178469161890445,14.22,18.28
2005-09-13,3014,265000,4387350,16.7,16.7,16.45,16.65,-0.05,80,2005,18.92,1.54,10.9,181.485,1.174940811106342,14.22,18.28
2005-09-14,3014,112818,1868746,16.65,16.7,16.5,16.65,0.0,44,2005,18.92,1.54,10.9,181.485,1.174940811106342,14.22,18.28
2005-09-15,3014,193065,3176126,16.65,16.65,16.3,16.3,-0.35,54,2005,18.52,1.51,10.9,177.67000000000002,1.1502423556176202,14.22,18.28
2005-09-16,3014,306000,4912850,16.25,16.25,15.95,16.2,-0.1,87,2005,18.41,1.5,10.9,176.57999999999998,1.1431856540494136,14.22,18.28
2005-09-19,3014,157350,2569538,16.4,16.5,16.2,16.5,0.3,54,2005,18.75,1.53,10.9,179.85,1.1643557587540325,14.22,18.28
2005-09-20,3014,169044,2796322,16.45,16.65,16.3,16.55,0.05,62,2005,18.81,1.53,10.9,180.395,1.1678841095381356,14.22,18.28
2005-09-21,3014,79609,1305022,16.55,16.7,16.3,16.3,-0.25,37,2005,18.52,1.51,10.9,177.67000000000002,1.1502423556176202,14.22,18.28
2005-09-22,3014,147000,2390400,16.2,16.5,16.1,16.5,0.2,62,2005,18.75,1.53,10.9,179.85,1.1643557587540325,14.22,18.28
2005-09-23,3014,177000,2890459,16.35,16.5,16.15,16.2,-0.3,61,2005,18.41,1.5,10.9,176.57999999999998,1.1431856540494136,14.22,18.28
2005-09-26,3014,330000,5374450,16.2,16.4,16.15,16.4,0.2,104,2005,18.64,1.52,10.9,178.76,1.1572990571858262,14.22,18.28
2005-09-27,3014,153386,2517203,16.25,16.5,16.2,16.4,0.0,46,2005,18.64,1.52,10.9,178.76,1.1572990571858262,14.22,18.28
2005-09-28,3014,57222,939320,16.5,16.6,16.3,16.4,0.0,34,2005,18.64,1.52,10.9,178.76,1.1572990571858262,14.22,18.28
2005-09-29,3014,234204,3916977,16.55,16.9,16.2,16.75,0.35,84,2005,19.03,1.55,10.9,182.575,1.1819975126745481,14.22,18.28
2005-09-30,3014,469000,7995150,16.85,17.3,16.75,16.85,0.1,158,2005,19.15,1.56,10.9,183.665,1.1890542142427545,14.22,18.28
2005-10-03,3014,644559,10949768,17.0,17.2,16.8,16.95,0.1,156,2005,19.26,1.57,10.9,184.755,1.1645849682781313,14.22,18.28
2005-10-04,3014,1438000,24902800,16.95,17.7,16.9,17.3,0.35,355,2005,19.66,1.6,10.9,188.57,1.1886324454992137,14.22,18.28
2005-10-05,3014,1447000,25270200,17.3,17.7,17.3,17.45,0.15,308,2005,19.83,1.61,10.9,190.205,1.198938507165392,14.22,18.28
2005-10-06,3014,752204,12981040,17.3,17.4,17.1,17.3,-0.15,150,2005,19.66,1.6,10.9,188.57,1.1886324454992137,14.22,18.28
2005-10-07,3014,314000,5481200,17.3,17.6,17.3,17.4,0.1,101,2005,19.77,1.61,10.9,189.66,1.1955031532766658,14.22,18.28
