date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROE,ROA
2005-09-02,2356,5383761,80064521,14.7,15.0,14.7,15.0,0.5,1188,2005,14.02,1.22,221.0,3315.0,0.2309267383982006,4.91,11.1
2005-09-05,2356,5512211,82615845,15.0,15.15,14.8,15.0,0.0,1375,2005,16.3,1.22,221.0,3315.0,0.2309267383982006,4.91,11.1
2005-09-06,2356,5363735,80842958,15.2,15.25,14.95,15.05,0.05,1222,2005,16.36,1.22,221.0,3326.05,0.23169649419286129,4.91,11.1
2005-09-07,2356,4601173,68836627,15.2,15.2,14.8,14.85,-0.2,1122,2005,16.14,1.2,221.0,3281.85,0.22861747101421862,4.91,11.1
2005-09-08,2356,20557577,315969754,14.95,15.65,14.9,15.55,0.7,3854,2005,16.9,1.26,221.0,3436.55,0.23939405213946796,4.91,11.1
2005-09-09,2356,16377428,256503017,15.7,15.85,15.4,15.4,-0.15,3570,2005,16.74,1.25,221.0,3403.4,0.23708478475548594,4.91,11.1
2005-09-12,2356,23276640,367501284,15.6,16.0,15.45,16.0,0.6,4317,2005,17.39,1.3,221.0,3536.0,0.24632185429141398,4.91,11.1
2005-09-13,2356,14017751,223272619,15.95,16.1,15.75,16.1,0.1,2921,2005,17.5,1.31,221.0,3558.1000000000004,0.24786136588073532,4.91,11.1
2005-09-14,2356,33377075,545254742,16.25,16.6,16.05,16.1,0.0,7271,2005,17.5,1.31,221.0,3558.1000000000004,0.24786136588073532,4.91,11.1
2005-09-15,2356,18248422,294302628,16.0,16.3,15.85,16.15,0.05,4158,2005,17.55,1.31,221.0,3569.15,0.248631121675396,4.91,11.1
2005-09-16,2356,24632514,405716009,16.3,16.75,16.1,16.6,0.45,5768,2005,18.04,1.35,221.0,3668.6,0.255558923827342,4.91,11.1
2005-09-19,2356,12588001,206393447,16.6,16.6,16.15,16.35,-0.25,2552,2005,17.77,1.33,221.0,3613.35,0.25171014485403864,4.91,11.1
2005-09-20,2356,15555748,253762234,16.3,16.5,16.1,16.5,0.15,3130,2005,17.93,1.34,221.0,3646.5,0.25401941223802066,4.91,11.1
2005-09-21,2356,10465771,169063753,16.3,16.45,15.95,16.0,-0.5,2204,2005,17.39,1.3,221.0,3536.0,0.24632185429141398,4.91,11.1
2005-09-22,2356,20076014,315254439,15.8,15.95,15.55,15.55,-0.45,3117,2005,16.9,1.26,221.0,3436.55,0.23939405213946796,4.91,11.1
2005-09-23,2356,16016857,244583350,15.5,15.65,15.0,15.5,-0.05,3716,2005,16.85,1.26,221.0,3425.5,0.2386242963448073,4.91,11.1
2005-09-26,2356,8394511,130193587,15.65,15.7,15.2,15.4,-0.1,1870,2005,16.74,1.25,221.0,3403.4,0.23708478475548594,4.91,11.1
2005-09-27,2356,6938814,106672293,15.4,15.55,15.15,15.45,0.05,1904,2005,16.79,1.25,221.0,3414.45,0.23785454055014663,4.91,11.1
2005-09-28,2356,8920474,138569000,15.4,15.75,15.25,15.5,0.05,1834,2005,16.85,1.26,221.0,3425.5,0.2386242963448073,4.91,11.1
2005-09-29,2356,12010127,189070051,15.55,15.85,15.55,15.85,0.35,2086,2005,17.23,1.29,221.0,3502.85,0.24401258690743197,4.91,11.1
2005-09-30,2356,13362149,214022418,16.0,16.15,15.9,16.1,0.25,2513,2005,17.5,1.31,221.0,3558.1000000000004,0.24786136588073532,4.91,11.1
2005-10-03,2356,38576519,645716870,16.3,17.2,16.25,17.15,1.05,7380,2005,18.64,1.39,221.0,3790.15,0.25914655586080537,4.91,11.1
2005-10-04,2356,39604629,682087838,17.1,17.55,16.85,17.05,-0.1,7853,2005,18.53,1.38,221.0,3768.05,0.25763549722604845,4.91,11.1
2005-10-05,2356,34766254,601532029,17.05,17.6,17.0,17.4,0.35,6318,2005,18.91,1.41,221.0,3845.4,0.26292420244769754,4.91,11.1
2005-10-06,2356,17022510,295929921,17.15,17.5,17.15,17.4,0.0,3099,2005,18.91,1.41,221.0,3845.4,0.26292420244769754,4.91,11.1
2005-10-07,2356,17624788,305832090,17.4,17.65,17.1,17.1,-0.3,3079,2005,18.59,1.39,221.0,3779.1,0.25839102654342694,4.91,11.1
2005-10-11,2356,12118665,205991286,17.1,17.25,16.85,16.95,-0.15,2104,2005,18.42,1.37,221.0,3745.95,0.2561244385912916,4.91,11.1
2005-10-12,2356,8560073,145383618,16.95,17.15,16.85,16.95,0.0,1974,2005,18.42,1.37,221.0,3745.95,0.2561244385912916,4.91,11.1
2005-10-13,2356,13227797,220515624,16.9,16.95,16.4,16.7,-0.25,2794,2005,18.15,1.35,221.0,3690.7,0.25234679200439936,4.91,11.1
2005-10-14,2356,25009713,434316889,17.0,17.6,17.0,17.25,0.55,5406,2005,18.75,1.4,221.0,3812.25,0.26065761449556224,4.91,11.1
2005-10-17,2356,19758361,333442059,17.35,17.5,16.1,16.45,-0.8,4097,2005,17.88,1.33,221.0,3635.45,0.2485691454175072,4.91,11.1
2005-10-18,2356,15866378,263347223,16.65,16.8,16.25,16.6,0.15,2794,2005,18.04,1.35,221.0,3668.6,0.2508357333696425,4.91,11.1
2005-10-19,2356,27293510,457260507,16.5,17.05,16.5,16.7,0.1,5829,2005,18.15,1.35,221.0,3690.7,0.25234679200439936,4.91,11.1
2005-10-20,2356,22605486,382469873,16.95,17.15,16.5,16.8,0.1,5105,2005,18.26,1.36,221.0,3712.8,0.2538578506391563,4.91,11.1
2005-10-21,2356,19187564,327492304,16.6,17.35,16.6,17.15,0.35,4259,2005,18.64,1.39,221.0,3790.15,0.25914655586080537,4.91,11.1
2005-10-24,2356,33437280,589868861,17.5,17.95,17.25,17.5,0.35,7278,2005,19.02,1.42,221.0,3867.5,0.26443526108245446,4.91,11.1
2005-10-25,2356,34238475,582975650,17.9,17.95,16.3,16.35,-1.15,7492,2005,17.77,1.33,221.0,3613.35,0.2470580867827503,4.91,11.1
2005-10-26,2356,25327887,396536787,16.35,16.45,15.25,15.25,-1.1,5185,2005,16.58,1.24,221.0,3370.25,0.23043644180042458,4.91,11.1
2005-10-27,2356,23151956,362811683,15.2,16.0,15.2,15.8,0.55,4985,2005,17.17,1.28,221.0,3491.8,0.23874726429158744,4.91,11.1
2005-10-28,2356,8254582,129814980,15.6,15.95,15.6,15.65,-0.15,2096,2005,17.01,1.27,221.0,3458.65,0.2364806763394521,4.91,11.1
2005-10-31,2356,8914180,142214558,16.0,16.1,15.85,15.9,0.25,2042,2005,17.28,1.29,221.0,3513.9,0.24025832292634433,4.91,11.1
2005-11-01,2356,15906030,259929853,16.2,16.6,16.05,16.4,0.5,3355,2005,17.83,1.26,221.0,3624.4,0.24781361610012873,4.91,11.1
2005-11-02,2356,19923617,330817965,16.45,16.8,16.25,16.55,0.15,4300,2005,14.03,1.27,221.0,3657.55,0.24070098433807252,4.91,11.1
2005-11-03,2356,10854174,176762818,16.65,16.65,16.05,16.15,-0.4,2672,2005,13.69,1.24,221.0,3569.15,0.23488343788881397,4.91,11.1
