date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,PER,PBR,year,equity,mkPrice
2006-08-25,1107,182165,142477,0.76,0.84,0.75,0.84,0.04,15,2.15,1.15,2006,0,0.0
2006-08-28,1107,94146,77662,0.82,0.84,0.8,0.84,0.0,16,2.15,1.15,2006,0,0.0
2006-08-29,1107,246923,203947,0.8,0.85,0.79,0.84,0.0,36,2.15,1.15,2006,0,0.0
2006-08-30,1107,388353,336872,0.8,0.89,0.8,0.89,0.05,61,2.28,1.22,2006,0,0.0
2006-08-31,1107,238084,198479,0.83,0.89,0.83,0.83,-0.06,21,2.13,0.58,2006,0,0.0
2006-09-01,1107,246296,207508,0.84,0.86,0.84,0.84,0.01,23,1.27,0.59,2006,0,0.0
2006-09-04,1107,55007,47112,0.85,0.88,0.84,0.87,0.03,24,1.32,0.61,2006,0,0.0
2006-09-05,1107,94458,78162,0.81,0.87,0.81,0.87,0.0,30,1.32,0.61,2006,0,0.0
2006-09-06,1107,200869,167678,0.87,0.87,0.82,0.87,0.0,25,1.32,0.61,2006,0,0.0
2006-09-07,1107,234856,192654,0.82,0.87,0.82,0.83,-0.04,28,1.26,0.58,2006,0,0.0
2006-09-08,1107,186037,157374,0.86,0.88,0.8,0.81,-0.02,30,1.23,0.57,2006,0,0.0
2006-09-11,1107,212394,177974,0.86,0.86,0.82,0.82,0.01,31,1.24,0.57,2006,0,0.0
2006-09-12,1107,245984,202502,0.81,0.85,0.78,0.82,0.0,40,1.24,0.57,2006,0,0.0
2006-09-13,1107,160925,132395,0.82,0.85,0.8,0.8,-0.02,32,1.21,0.56,2006,0,0.0
2006-09-14,1107,219767,176753,0.8,0.82,0.8,0.8,0.0,22,1.21,0.56,2006,0,0.0
2006-09-15,1107,15296,12471,0.8,0.85,0.8,0.84,0.04,16,1.27,0.59,2006,0,0.0
2006-09-18,1107,104648,88625,0.84,0.88,0.82,0.85,0.01,30,1.29,0.59,2006,0,0.0
2006-09-19,1107,123995,102231,0.82,0.86,0.82,0.82,-0.03,30,1.24,0.57,2006,0,0.0
2006-09-20,1107,49872,40943,0.82,0.85,0.82,0.82,0.0,27,1.24,0.57,2006,0,0.0
2006-09-21,1107,186618,152868,0.82,0.84,0.82,0.82,0.0,27,1.24,0.57,2006,0,0.0
2006-09-22,1107,29400,24062,0.81,0.84,0.81,0.84,0.02,21,1.27,0.59,2006,0,0.0
2006-09-25,1107,346609,293225,0.84,0.86,0.81,0.81,-0.03,30,1.23,0.57,2006,0,0.0
2006-09-26,1107,440925,372885,0.86,0.86,0.82,0.83,0.02,53,1.26,0.58,2006,0,0.0
2006-09-27,1107,761011,661990,0.82,0.88,0.82,0.87,0.04,73,1.32,0.61,2006,0,0.0
2006-09-28,1107,506826,468642,0.9,0.93,0.87,0.93,0.06,60,1.41,0.65,2006,0,0.0
2006-09-29,1107,218562,216336,0.99,0.99,0.98,0.99,0.06,47,1.5,0.69,2006,0,0.0
2006-10-02,1107,223762,234939,1.05,1.05,1.05,1.05,0.06,54,1.59,0.73,2006,0,0.0
2006-10-03,1107,125620,140685,1.12,1.12,1.12,1.12,0.07,30,1.7,0.78,2006,0,0.0
2006-10-04,1107,146785,174669,1.19,1.19,1.19,1.19,0.07,30,1.8,0.83,2006,0,0.0
2006-10-05,1107,2023160,2422815,1.27,1.27,1.11,1.13,-0.06,189,1.71,0.79,2006,0,0.0
2006-10-11,1107,547862,643908,1.19,1.2,1.07,1.19,0.06,68,1.8,0.83,2006,0,0.0
2006-10-12,1107,968285,1219478,1.27,1.27,1.19,1.27,0.08,116,1.92,0.89,2006,0,0.0
2006-10-13,1107,1083915,1448962,1.33,1.35,1.3,1.35,0.08,129,2.05,0.94,2006,0,0.0
2006-10-14,1107,1576243,2238050,1.4,1.44,1.35,1.44,0.09,124,2.18,1.01,2006,0,0.0
2006-10-16,1107,2158317,3280611,1.53,1.54,1.46,1.54,0.1,192,2.33,1.08,2006,0,0.0
2006-10-17,1107,1339682,2182569,1.64,1.64,1.57,1.64,0.1,157,2.48,1.15,2006,0,0.0
2006-10-18,1107,1125999,1817286,1.7,1.7,1.53,1.53,-0.11,99,2.32,1.07,2006,0,0.0
2006-10-19,1107,553150,791000,1.43,1.43,1.43,1.43,-0.1,74,2.17,1.0,2006,0,0.0
2006-10-20,1107,361000,480130,1.33,1.33,1.33,1.33,-0.1,18,2.02,0.93,2006,0,0.0
2006-10-23,1107,774000,959760,1.24,1.24,1.24,1.24,-0.09,61,1.88,0.87,2006,0,0.0
2006-10-24,1107,1652479,2033018,1.16,1.32,1.16,1.32,0.08,185,2.0,0.92,2006,0,0.0
2006-10-25,1107,679992,862905,1.31,1.32,1.23,1.25,-0.07,90,1.89,0.87,2006,0,0.0
2006-10-26,1107,273958,352762,1.32,1.32,1.22,1.3,0.05,69,1.97,0.91,2006,0,0.0
2006-10-27,1107,333140,446681,1.37,1.37,1.3,1.3,0.0,74,1.97,0.91,2006,0,0.0
2006-10-30,1107,734617,938149,1.3,1.3,1.24,1.3,0.0,44,1.97,0.91,2006,0,0.0
2006-10-31,1107,652614,870027,1.25,1.39,1.25,1.3,0.0,54,1.97,2.2,2006,0,0.0
2006-11-01,1107,388518,522867,1.34,1.37,1.3,1.3,0.0,61,3.94,2.2,2006,0,0.0
2006-11-02,1107,740577,906046,1.3,1.33,1.21,1.31,0.01,104,3.97,2.22,2006,0,0.0
2006-11-03,1107,640292,807289,1.26,1.29,1.22,1.29,-0.02,77,3.91,2.19,2006,0,0.0
2006-11-06,1107,359537,455337,1.2,1.34,1.2,1.3,0.01,63,3.94,2.2,2006,0,0.0
2006-11-07,1107,450721,595278,1.29,1.35,1.25,1.33,0.03,64,4.03,2.25,2006,0,0.0
2006-11-08,1107,384171,491844,1.32,1.36,1.25,1.31,-0.02,66,3.97,2.22,2006,0,0.0
2006-11-09,1107,571035,700019,1.22,1.28,1.22,1.25,-0.06,76,3.79,2.12,2006,0,0.0
2006-11-10,1107,214234,262195,1.2,1.27,1.2,1.2,-0.05,56,3.64,2.03,2006,0,0.0
2006-11-13,1107,129957,157629,1.14,1.24,1.14,1.24,0.04,35,3.76,2.1,2006,0,0.0
2006-11-14,1107,685485,897720,1.28,1.32,1.28,1.32,0.08,117,4.0,2.24,2006,0,0.0
2006-11-15,1107,702124,984658,1.39,1.41,1.38,1.41,0.09,94,4.27,2.39,2006,0,0.0
2006-11-16,1107,1069308,1601075,1.5,1.5,1.47,1.47,0.06,117,4.45,2.49,2006,0,0.0
2006-11-17,1107,593567,881710,1.43,1.57,1.39,1.39,-0.08,66,4.21,2.36,2006,0,0.0
2006-11-20,1107,296942,388695,1.33,1.39,1.3,1.39,0.0,55,4.21,2.36,2006,0,0.0
2006-11-21,1107,229050,300015,1.35,1.37,1.3,1.3,-0.09,20,3.94,2.2,2006,0,0.0
2006-11-22,1107,307653,393191,1.23,1.35,1.23,1.3,0.0,65,3.94,2.2,2006,0,0.0
2006-11-23,1107,467380,637237,1.3,1.39,1.3,1.32,0.02,80,4.0,2.24,2006,0,0.0
2006-11-24,1107,114854,153919,1.32,1.38,1.32,1.34,0.02,58,4.06,2.27,2006,0,0.0
2006-11-27,1107,949231,1349767,1.35,1.43,1.34,1.39,0.05,84,4.21,2.36,2006,0,0.0
2006-11-28,1107,173639,235887,1.31,1.44,1.31,1.38,-0.01,63,4.18,2.34,2006,0,0.0
2006-11-29,1107,318430,462105,1.36,1.47,1.35,1.45,0.07,67,4.39,2.46,2006,0,0.0
2006-11-30,1107,1887130,2922391,1.45,1.55,1.45,1.55,0.1,132,4.7,2.63,2006,0,0.0
2006-12-01,1107,2146031,3512031,1.64,1.65,1.47,1.61,0.06,154,4.88,2.73,2006,0,0.0
2006-12-04,1107,1225749,2100669,1.66,1.72,1.66,1.72,0.11,111,5.21,2.92,2006,0,0.0
2006-12-05,1107,924779,1701572,1.84,1.84,1.84,1.84,0.12,108,5.58,3.12,2006,0,0.0
2006-12-06,1107,2828712,5478556,1.96,1.96,1.77,1.94,0.1,208,5.88,3.29,2006,0,0.0
2006-12-07,1107,1684611,3308271,1.81,2.0,1.81,2.0,0.06,158,6.06,3.39,2006,0,0.0
2006-12-08,1107,1444788,2981335,2.0,2.14,1.98,2.14,0.14,187,6.48,3.63,2006,0,0.0
2006-12-11,1107,2095221,4766382,2.14,2.28,2.14,2.28,0.14,183,6.91,3.86,2006,0,0.0
2006-12-12,1107,1742028,4219307,2.4,2.43,2.4,2.43,0.15,187,7.36,4.12,2006,0,0.0
2006-12-13,1107,1091118,2836891,2.6,2.6,2.6,2.6,0.17,124,7.88,4.41,2006,0,0.0
2006-12-14,1107,2778439,7236050,2.78,2.78,2.42,2.42,-0.18,198,7.33,4.1,2006,0,0.0
2006-12-15,1107,816291,1844814,2.26,2.26,2.26,2.26,-0.16,57,6.85,3.83,2006,0,0.0
2006-12-18,1107,1096800,2314246,2.11,2.11,2.11,2.11,-0.15,63,6.39,3.58,2006,0,0.0
2006-12-19,1107,2890493,6066271,1.97,2.25,1.97,2.25,0.14,212,6.82,3.81,2006,0,0.0
2006-12-20,1107,1918896,4599385,2.4,2.4,2.3,2.4,0.15,191,7.27,4.07,2006,0,0.0
2006-12-21,1107,1970328,4948044,2.56,2.56,2.36,2.36,-0.04,160,7.15,4.0,2006,0,0.0
2006-12-22,1107,1719332,4311641,2.36,2.52,2.36,2.52,0.16,171,7.64,4.27,2006,0,0.0
2006-12-25,1107,2059071,5516886,2.68,2.69,2.55,2.66,0.14,168,8.06,4.51,2006,0,0.0
2006-12-26,1107,2105204,5898124,2.84,2.84,2.7,2.83,0.17,195,8.58,4.8,2006,0,0.0
2006-12-27,1107,1272210,3682248,2.72,2.99,2.64,2.85,0.02,159,8.64,4.83,2006,0,0.0
2006-12-28,1107,937636,2558605,2.79,2.85,2.7,2.78,-0.07,118,8.42,4.71,2006,0,0.0
2006-12-29,1107,1283656,3354576,2.63,2.7,2.59,2.7,-0.08,121,8.18,4.58,2006,0,0.0
2007-01-02,1107,997663,2792068,2.76,2.88,2.54,2.85,0.15,143,8.64,4.83,2007,0,0.0
2007-01-03,1107,1001202,2851513,2.85,3.0,2.7,2.75,-0.1,118,8.33,4.66,2007,0,0.0
2007-01-04,1107,491265,1320246,2.75,2.81,2.62,2.62,-0.13,103,7.94,4.44,2007,0,0.0
2007-01-05,1107,816146,1994476,2.44,2.5,2.44,2.44,-0.18,48,7.39,4.14,2007,0,0.0
2007-01-08,1107,314000,712780,2.27,2.27,2.27,2.27,-0.17,18,6.88,3.85,2007,0,0.0
2007-01-09,1107,1787941,3901632,2.12,2.4,2.12,2.38,0.11,181,7.21,4.03,2007,0,0.0
2007-01-10,1107,1060027,2384159,2.3,2.38,2.22,2.23,-0.15,98,6.76,3.78,2007,0,0.0
2007-01-11,1107,2124000,4443100,2.08,2.18,2.08,2.08,-0.15,129,6.3,3.53,2007,0,0.0
2007-01-12,1107,609650,1256147,2.0,2.21,2.0,2.1,0.02,105,6.36,3.56,2007,0,0.0
2007-01-15,1107,426680,846961,1.98,2.04,1.96,1.97,-0.13,68,5.97,3.34,2007,0,0.0
2007-01-16,1107,654000,1203360,1.84,1.84,1.84,1.84,-0.13,53,5.58,3.12,2007,0,0.0
2007-01-17,1107,228000,392160,1.72,1.72,1.72,1.72,-0.12,20,5.21,2.92,2007,0,0.0
2007-01-18,1107,1698244,2840416,1.6,1.84,1.6,1.84,0.12,153,5.58,3.12,2007,0,0.0
2007-01-19,1107,841485,1608168,1.84,1.96,1.72,1.96,0.12,105,5.94,3.32,2007,0,0.0
2007-01-22,1107,263947,503132,1.85,1.95,1.85,1.86,-0.1,63,5.64,3.15,2007,0,0.0
2007-01-23,1107,152434,268317,1.75,1.77,1.75,1.77,-0.09,33,5.36,3.0,2007,0,0.0
2007-01-24,1107,220474,383108,1.67,1.82,1.67,1.73,-0.04,67,5.24,2.93,2007,0,0.0
2007-01-25,1107,290000,470000,1.69,1.69,1.61,1.61,-0.12,35,4.88,2.73,2007,0,0.0
2007-01-26,1107,294457,463037,1.61,1.71,1.5,1.6,-0.01,69,4.85,2.71,2007,0,0.0
2007-01-29,1107,102568,169280,1.59,1.69,1.58,1.68,0.08,38,5.09,2.85,2007,0,0.0
2007-01-30,1107,243241,406493,1.64,1.7,1.64,1.65,-0.03,45,5.0,2.8,2007,0,0.0
2007-01-31,1107,216995,367835,1.64,1.76,1.64,1.65,0.0,65,5.0,2.8,2007,0,0.0
2007-02-01,1107,54020,86050,1.64,1.65,1.54,1.55,-0.1,16,4.7,2.63,2007,0,0.0
2007-02-02,1107,61240,94650,1.46,1.6,1.46,1.5,-0.05,35,4.55,2.54,2007,0,0.0
2007-02-05,1107,91556,137772,1.49,1.53,1.49,1.53,0.03,38,4.64,2.59,2007,0,0.0
2007-02-06,1107,322448,519873,1.63,1.63,1.51,1.62,0.09,65,4.91,2.75,2007,0,0.0
2007-02-07,1107,281566,451564,1.51,1.71,1.51,1.63,0.01,61,4.94,2.76,2007,0,0.0
2007-02-08,1107,77298,125381,1.57,1.7,1.57,1.7,0.07,45,5.15,2.88,2007,0,0.0
2007-02-09,1107,322845,534946,1.65,1.75,1.62,1.66,-0.04,81,5.03,2.81,2007,0,0.0
2007-02-12,1107,257157,413557,1.65,1.72,1.58,1.58,-0.08,42,4.79,2.68,2007,0,0.0
2007-02-13,1107,183273,299257,1.64,1.69,1.6,1.6,0.02,48,4.85,2.71,2007,0,0.0
2007-02-14,1107,129506,199659,1.59,1.63,1.51,1.53,-0.07,36,4.64,2.59,2007,0,0.0
2007-02-26,1107,187430,305001,1.61,1.63,1.61,1.63,0.1,47,4.94,2.76,2007,0,0.0
2007-02-27,1107,326498,568092,1.74,1.74,1.74,1.74,0.11,62,5.27,2.95,2007,0,0.0
2007-03-01,1107,390850,717247,1.83,1.86,1.72,1.86,0.12,60,5.64,3.15,2007,0,0.0
2007-03-02,1107,808582,1588354,1.99,1.99,1.82,1.99,0.13,94,6.03,3.37,2007,0,0.0
2007-03-03,1107,264979,535289,2.09,2.09,1.91,1.92,-0.07,74,5.82,3.25,2007,0,0.0
2007-03-05,1107,185195,334338,1.82,1.82,1.79,1.79,-0.13,24,5.42,3.03,2007,0,0.0
2007-03-06,1107,295106,504727,1.68,1.83,1.67,1.8,0.01,44,5.45,3.05,2007,0,0.0
2007-03-07,1107,284313,481115,1.79,1.82,1.68,1.7,-0.1,33,5.15,2.88,2007,0,0.0
2007-03-08,1107,107072,181419,1.7,1.75,1.63,1.7,0.0,32,5.15,2.88,2007,0,0.0
2007-03-09,1107,171650,281207,1.63,1.75,1.61,1.75,0.05,53,5.3,2.97,2007,0,0.0
2007-03-12,1107,347251,593618,1.64,1.84,1.64,1.8,0.05,54,5.45,3.05,2007,0,0.0
2007-03-13,1107,90817,155629,1.72,1.77,1.69,1.7,-0.1,32,5.15,2.88,2007,0,0.0
2007-03-14,1107,114800,186540,1.61,1.64,1.61,1.61,-0.09,25,4.88,2.73,2007,0,0.0
2007-03-15,1107,318344,493914,1.5,1.7,1.5,1.6,-0.01,71,4.85,2.71,2007,0,0.0
2007-03-16,1107,136028,212681,1.53,1.63,1.51,1.6,0.0,44,4.85,2.71,2007,0,0.0
2007-03-19,1107,284408,459517,1.54,1.7,1.54,1.6,0.0,55,4.85,2.71,2007,0,0.0
2007-03-20,1107,379501,583831,1.56,1.6,1.49,1.5,-0.1,74,4.55,2.54,2007,0,0.0
2007-03-21,1107,315867,501513,1.5,1.6,1.5,1.6,0.1,49,4.85,2.71,2007,0,0.0
2007-03-22,1107,181031,304491,1.69,1.69,1.62,1.68,0.08,39,5.09,2.85,2007,0,0.0
2007-03-23,1107,271015,438304,1.68,1.75,1.57,1.65,-0.03,50,5.0,2.8,2007,0,0.0
2007-03-26,1107,143086,227331,1.56,1.64,1.56,1.57,-0.08,49,4.76,2.66,2007,0,0.0
2007-03-27,1107,184404,289503,1.53,1.65,1.53,1.56,-0.01,51,4.73,2.64,2007,0,0.0
2007-03-28,1107,184006,286075,1.5,1.58,1.5,1.57,0.01,32,4.76,2.66,2007,0,0.0
2007-03-29,1107,273827,414256,1.54,1.56,1.5,1.51,-0.06,56,4.58,2.56,2007,0,0.0
2007-03-30,1107,325612,494081,1.56,1.56,1.5,1.56,0.05,52,4.73,2.64,2007,0,0.0
2007-04-02,1107,185386,292432,1.56,1.62,1.54,1.62,0.06,51,4.91,2.75,2007,0,0.0
2007-04-03,1107,318862,535898,1.58,1.7,1.58,1.67,0.05,69,5.06,2.83,2007,0,0.0
2007-04-04,1107,180579,304280,1.61,1.71,1.61,1.68,0.01,55,5.09,2.85,2007,0,0.0
2007-04-09,1107,815087,1359860,1.72,1.72,1.57,1.67,-0.01,58,5.06,2.83,2007,0,0.0
2007-04-10,1107,151049,241463,1.58,1.65,1.58,1.6,-0.07,54,4.85,2.71,2007,0,0.0
2007-04-11,1107,450313,713836,1.6,1.66,1.57,1.66,0.06,68,5.03,2.81,2007,0,0.0
2007-04-12,1107,399975,661699,1.57,1.7,1.57,1.67,0.01,85,5.06,2.83,2007,0,0.0
2007-04-13,1107,655219,1056208,1.66,1.68,1.58,1.68,0.01,80,5.09,2.85,2007,0,0.0
2007-04-14,1107,349580,590055,1.67,1.76,1.63,1.7,0.02,78,5.15,2.88,2007,0,0.0
2007-04-16,1107,913520,1636359,1.65,1.81,1.65,1.81,0.11,107,5.48,3.07,2007,0,0.0
2007-04-17,1107,839811,1586808,1.92,1.92,1.83,1.83,0.02,118,5.55,3.1,2007,0,0.0
2007-04-18,1107,585555,1039638,1.8,1.88,1.73,1.85,0.02,87,5.61,3.14,2007,0,0.0
2007-04-19,1107,311018,565552,1.85,1.87,1.78,1.78,-0.07,58,5.39,3.02,2007,0,0.0
2007-04-20,1107,179379,317661,1.78,1.83,1.71,1.8,0.02,51,5.45,3.05,2007,0,0.0
2007-04-23,1107,381598,672728,1.73,1.8,1.73,1.79,-0.01,60,5.42,3.03,2007,0,0.0
2007-04-24,1107,269249,479652,1.75,1.8,1.75,1.8,0.01,63,5.45,3.05,2007,0,0.0
2007-04-25,1107,160901,289030,1.79,1.85,1.76,1.76,-0.04,61,5.33,2.98,2007,0,0.0
2007-04-26,1107,398265,714120,1.78,1.81,1.76,1.79,0.03,59,5.42,3.03,2007,0,0.0
2007-04-27,1107,250839,442940,1.74,1.8,1.74,1.74,-0.05,49,5.27,2.95,2007,0,0.0
2007-04-30,1107,652462,1066661,1.73,1.73,1.62,1.62,-0.12,50,4.91,7.36,2007,0,0.0
2007-05-02,1107,1502000,2272860,1.52,1.57,1.51,1.51,-0.11,85,0.0,6.86,2007,0,0.0
2007-05-03,1107,491666,693246,1.41,1.41,1.41,1.41,-0.1,32,0.0,6.41,2007,0,0.0
2007-05-04,1107,855396,1135693,1.32,1.42,1.32,1.33,-0.08,82,0.0,6.05,2007,0,0.0
2007-05-07,1107,371869,513070,1.4,1.42,1.33,1.42,0.09,62,0.0,6.45,2007,0,0.0
2007-05-08,1107,317550,442145,1.41,1.44,1.35,1.42,0.0,67,0.0,6.45,2007,0,0.0
2007-05-09,1107,273529,375773,1.37,1.42,1.35,1.37,-0.05,53,0.0,6.23,2007,0,0.0
2007-05-10,1107,372741,508418,1.37,1.42,1.33,1.42,0.05,55,0.0,6.45,2007,0,0.0
2007-05-11,1107,330809,458466,1.35,1.45,1.35,1.45,0.03,49,0.0,6.59,2007,0,0.0
2007-05-14,1107,474987,646756,1.42,1.42,1.35,1.37,-0.08,58,0.0,6.23,2007,0,0.0
2007-05-15,1107,302274,397766,1.3,1.35,1.3,1.34,-0.03,39,0.0,6.09,2007,0,0.0
2007-05-16,1107,265655,365115,1.3,1.43,1.3,1.43,0.09,45,0.0,6.5,2007,0,0.0
2007-05-17,1107,195519,294953,1.52,1.53,1.4,1.53,0.1,50,0.0,6.95,2007,0,0.0
2007-05-18,1107,221606,335689,1.55,1.58,1.43,1.55,0.02,57,0.0,7.05,2007,0,0.0
2007-05-21,1107,706988,1149681,1.5,1.65,1.5,1.65,0.1,89,0.0,7.5,2007,0,0.0
2007-05-22,1107,347526,583676,1.65,1.71,1.65,1.69,0.04,96,0.0,7.68,2007,0,0.0
2007-05-23,1107,668000,1124250,1.68,1.72,1.58,1.58,-0.11,71,0.0,7.18,2007,0,0.0
2007-05-24,1107,481940,775733,1.51,1.67,1.51,1.59,0.01,79,0.0,7.23,2007,0,0.0
2007-05-25,1107,103993,164248,1.58,1.65,1.56,1.6,0.01,44,0.0,7.27,2007,0,0.0
2007-05-28,1107,333384,544492,1.6,1.68,1.6,1.64,0.04,68,0.0,7.45,2007,0,0.0
2007-05-29,1107,274466,421052,1.64,1.68,1.53,1.59,-0.05,51,0.0,7.23,2007,0,0.0
2007-05-30,1107,234316,371974,1.55,1.6,1.55,1.59,0.0,56,0.0,7.23,2007,0,0.0
2007-05-31,1107,241525,386221,1.56,1.64,1.55,1.61,0.02,47,0.0,7.32,2007,0,0.0
2007-06-01,1107,350463,529500,1.56,1.56,1.5,1.54,-0.07,52,0.0,7.0,2007,0,0.0
2007-06-04,1107,338280,529915,1.47,1.64,1.46,1.6,0.06,70,0.0,7.27,2007,0,0.0
2007-06-05,1107,99000,151280,1.54,1.56,1.5,1.5,-0.1,19,0.0,6.82,2007,0,0.0
2007-06-06,1107,155008,237631,1.55,1.59,1.51,1.57,0.07,47,0.0,7.14,2007,0,0.0
2007-06-07,1107,162808,253547,1.6,1.6,1.51,1.57,0.0,53,0.0,7.14,2007,0,0.0
2007-06-08,1107,54298,82075,1.52,1.59,1.48,1.55,-0.02,35,0.0,7.05,2007,0,0.0
2007-06-11,1107,132649,200217,1.48,1.56,1.48,1.52,-0.03,54,0.0,6.91,2007,0,0.0
2007-06-12,1107,182756,278064,1.5,1.56,1.45,1.47,-0.05,55,0.0,6.68,2007,0,0.0
2007-06-13,1107,234144,339890,1.43,1.53,1.39,1.5,0.03,73,0.0,6.82,2007,0,0.0
2007-06-14,1107,163798,243897,1.49,1.57,1.43,1.5,0.0,42,0.0,6.82,2007,0,0.0
2007-06-15,1107,791657,1241671,1.45,1.6,1.45,1.6,0.1,80,0.0,7.27,2007,0,0.0
2007-06-20,1107,655726,1062123,1.6,1.7,1.51,1.52,-0.08,97,0.0,6.91,2007,0,0.0
2007-06-21,1107,355792,542226,1.45,1.57,1.45,1.51,-0.01,73,0.0,6.86,2007,0,0.0
2007-06-22,1107,241486,364391,1.49,1.57,1.49,1.51,0.0,59,0.0,6.86,2007,0,0.0
2007-06-23,1107,448606,682536,1.56,1.56,1.45,1.56,0.05,79,0.0,7.09,2007,0,0.0
2007-06-25,1107,422400,661106,1.63,1.63,1.53,1.56,0.0,81,0.0,7.09,2007,0,0.0
2007-06-26,1107,466552,692695,1.54,1.56,1.46,1.53,-0.03,73,0.0,6.95,2007,0,0.0
2007-06-27,1107,492669,714939,1.52,1.53,1.43,1.49,-0.04,63,0.0,6.77,2007,0,0.0
2007-06-28,1107,145647,218529,1.42,1.57,1.42,1.46,-0.03,39,0.0,6.64,2007,0,0.0
2007-06-29,1107,145813,210101,1.47,1.5,1.39,1.45,-0.01,37,0.0,6.59,2007,0,0.0
2007-07-02,1107,213308,302241,1.4,1.48,1.38,1.39,-0.06,46,0.0,6.32,2007,0,0.0
2007-07-03,1107,1367000,1787990,1.3,1.38,1.3,1.3,-0.09,90,0.0,5.91,2007,0,0.0
2007-07-04,1107,848762,1128366,1.22,1.39,1.21,1.38,0.08,113,0.0,6.27,2007,0,0.0
2007-07-05,1107,633830,901712,1.3,1.46,1.3,1.46,0.08,104,0.0,6.64,2007,0,0.0
2007-07-06,1107,443086,640037,1.49,1.49,1.38,1.49,0.03,76,0.0,6.77,2007,0,0.0
2007-07-09,1107,616478,898187,1.52,1.52,1.45,1.47,-0.02,90,0.0,6.68,2007,0,0.0
2007-07-10,1107,832834,1219470,1.45,1.52,1.39,1.39,-0.08,95,0.0,6.32,2007,0,0.0
2007-07-11,1107,286531,391931,1.35,1.44,1.35,1.35,-0.04,69,0.0,6.14,2007,0,0.0
2007-07-12,1107,337388,461153,1.28,1.43,1.28,1.42,0.07,92,0.0,6.45,2007,0,0.0
2007-07-13,1107,337803,469577,1.35,1.45,1.35,1.42,0.0,105,0.0,6.45,2007,0,0.0
2007-07-16,1107,533028,760196,1.4,1.45,1.4,1.4,-0.02,105,0.0,6.36,2007,0,0.0
2007-07-17,1107,610059,872850,1.4,1.47,1.37,1.47,0.07,108,0.0,6.68,2007,0,0.0
2007-07-18,1107,1020406,1544114,1.47,1.57,1.43,1.5,0.03,124,0.0,6.82,2007,0,0.0
2007-07-19,1107,1262026,1977534,1.5,1.6,1.46,1.56,0.06,156,0.0,7.09,2007,0,0.0
2007-07-20,1107,774418,1237283,1.6,1.63,1.55,1.62,0.06,125,0.0,7.36,2007,0,0.0
2007-07-23,1107,714491,1185585,1.6,1.69,1.58,1.68,0.06,127,0.0,7.64,2007,0,0.0
2007-07-24,1107,812998,1311254,1.57,1.7,1.57,1.57,-0.11,81,0.0,7.14,2007,0,0.0
2007-07-25,1107,414198,647364,1.47,1.62,1.47,1.5,-0.07,65,0.0,6.82,2007,0,0.0
2007-07-26,1107,386994,590480,1.44,1.6,1.44,1.55,0.05,114,0.0,7.05,2007,0,0.0
2007-07-27,1107,234890,353426,1.51,1.55,1.46,1.5,-0.05,53,0.0,6.82,2007,0,0.0
2007-07-30,1107,482632,703131,1.45,1.52,1.42,1.45,-0.05,50,0.0,6.59,2007,0,0.0
2007-07-31,1107,153951,219087,1.42,1.45,1.41,1.41,-0.04,37,0.0,6.41,2007,0,0.0
2007-08-01,1107,184040,263125,1.4,1.5,1.4,1.42,0.01,48,0.0,6.45,2007,0,0.0
2007-08-02,1107,866997,1181749,1.51,1.51,1.33,1.33,-0.09,76,0.0,6.05,2007,0,0.0
2007-08-03,1107,1033994,1309524,1.33,1.35,1.24,1.27,-0.06,81,0.0,5.77,2007,0,0.0
2007-08-06,1107,384171,513006,1.33,1.35,1.23,1.35,0.08,53,0.0,6.14,2007,0,0.0
2007-08-07,1107,244139,345749,1.42,1.44,1.35,1.44,0.09,48,0.0,6.55,2007,0,0.0
2007-08-08,1107,804121,1116880,1.52,1.52,1.34,1.44,0.0,63,0.0,6.55,2007,0,0.0
2007-08-09,1107,423000,568350,1.4,1.43,1.34,1.34,-0.1,33,0.0,6.09,2007,0,0.0
2007-08-10,1107,130270,166426,1.28,1.38,1.27,1.37,0.03,36,0.0,6.23,2007,0,0.0
2007-08-13,1107,644834,831060,1.34,1.34,1.28,1.33,-0.04,62,0.0,6.05,2007,0,0.0
2007-08-14,1107,365997,454353,1.3,1.3,1.24,1.24,-0.09,43,0.0,5.64,2007,0,0.0
2007-08-15,1107,329583,383634,1.16,1.2,1.16,1.16,-0.08,35,0.0,5.27,2007,0,0.0
2007-08-16,1107,125000,135000,1.08,1.08,1.08,1.08,-0.08,15,0.0,4.91,2007,0,0.0
2007-08-17,1107,320693,323899,1.01,1.01,1.01,1.01,-0.07,26,0.0,4.59,2007,0,0.0
2007-08-20,1107,677997,638284,0.94,0.95,0.94,0.95,-0.06,42,0.0,4.32,2007,0,0.0
2007-08-21,1107,156341,155054,0.95,1.01,0.95,1.01,0.06,21,0.0,4.59,2007,0,0.0
2007-08-22,1107,312710,299645,1.08,1.08,0.94,0.95,-0.06,32,0.0,4.32,2007,0,0.0
2007-08-23,1107,258390,253861,0.9,1.0,0.9,1.0,0.05,43,0.0,4.55,2007,0,0.0
2007-08-24,1107,242413,227382,0.93,0.98,0.93,0.94,-0.06,32,0.0,4.27,2007,0,0.0
2007-08-27,1107,2289733,2256209,0.92,1.0,0.92,1.0,0.06,48,0.0,4.55,2007,0,0.0
