date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROE,ROA
2005-09-02,1617,7000,59980,8.55,8.7,8.54,8.54,-0.11,6,2005,25.88,0.64,11.3,96.502,0.19827791494855052,0.61,0.41
2005-09-05,1617,39000,333290,8.54,8.6,8.46,8.59,0.05,12,2005,0.0,0.65,11.3,97.06700000000001,0.19943879267073175,0.61,0.41
2005-09-06,1617,21000,180360,8.59,8.59,8.56,8.56,-0.03,7,2005,0.0,0.64,11.3,96.72800000000001,0.19874226603742304,0.61,0.41
2005-09-07,1617,12000,102900,8.59,8.59,8.5,8.5,-0.06,4,2005,0.0,0.64,11.3,96.05000000000001,0.19734921277080558,0.61,0.41
2005-09-08,1617,15000,126900,8.44,8.5,8.44,8.5,0.0,3,2005,0.0,0.64,11.3,96.05000000000001,0.19734921277080558,0.61,0.41
2005-09-09,1617,15000,126810,8.5,8.5,8.42,8.49,-0.01,6,2005,0.0,0.64,11.3,95.93700000000001,0.19711703722636933,0.61,0.41
2005-09-12,1617,81000,671280,8.4,8.4,8.02,8.26,-0.23,36,2005,0.0,0.62,11.3,93.33800000000001,0.19177699970433576,0.61,0.41
2005-09-13,1617,108000,872030,8.2,8.2,8.0,8.09,-0.17,34,2005,0.0,0.61,11.3,91.417,0.18783001544891964,0.61,0.41
2005-09-14,1617,144600,1158343,8.1,8.1,7.92,8.0,-0.09,43,2005,0.0,0.6,11.3,90.4,0.18574043554899347,0.61,0.41
2005-09-15,1617,154510,1218598,8.09,8.09,7.74,8.0,0.0,37,2005,0.0,0.6,11.3,90.4,0.18574043554899347,0.61,0.41
2005-09-16,1617,67000,525390,8.0,8.0,7.75,7.75,-0.25,25,2005,0.0,0.58,11.3,87.575,0.1799360469380874,0.61,0.41
2005-09-19,1617,26005,201758,7.75,7.97,7.75,7.75,0.0,11,2005,0.0,0.58,11.3,87.575,0.1799360469380874,0.61,0.41
2005-09-20,1617,36026,281420,7.75,7.94,7.7,7.93,0.18,17,2005,0.0,0.6,11.3,89.60900000000001,0.1841152067379398,0.61,0.41
2005-09-21,1617,11000,87700,7.93,8.06,7.93,7.93,0.0,6,2005,0.0,0.6,11.3,89.60900000000001,0.1841152067379398,0.61,0.41
2005-09-22,1617,42005,324549,7.82,7.88,7.58,7.8,-0.13,21,2005,0.0,0.59,11.3,88.14,0.1810969246602686,0.61,0.41
2005-09-23,1617,5500,42999,7.88,7.88,7.81,7.81,0.01,5,2005,0.0,0.59,11.3,88.253,0.18132910020470486,0.61,0.41
