date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROE,ROA
2008-12-30,2038,13358796,283203983,20.0,23.5,20.0,21.5,0.0,3994,2008,8.24,1.07,15.4,331.1,0.18008104571665456,8.38,17.38
2008-12-31,2038,6384840,128986814,21.25,21.25,19.7,19.85,-1.65,1695,2008,4.18,0.99,15.4,305.69000000000005,0.1662608724407253,8.38,17.38
2009-01-05,2038,6031837,123212891,20.1,20.75,20.05,20.75,0.9,1407,2009,4.37,1.04,17.4,361.04999999999995,0.20294007644104314,-4.95,-12.27
2009-01-06,2038,6614476,143146072,21.0,22.5,20.6,22.05,1.3,1715,2009,4.64,1.1,17.4,383.66999999999996,0.2156543944831326,-4.95,-12.27
2009-01-07,2038,4995282,110652942,21.0,23.2,21.0,22.5,0.45,1421,2009,4.74,1.12,17.4,391.49999999999994,0.22005550457462508,-4.95,-12.27
2009-01-08,2038,3042808,67337331,22.4,22.95,21.5,21.6,-0.9,812,2009,4.55,1.08,17.4,375.84,0.2112532843916401,-4.95,-12.27
2009-01-09,2038,2108270,45699836,22.0,22.2,21.25,21.8,0.2,688,2009,4.59,1.09,17.4,379.32,0.21320933332119235,-4.95,-12.27
2009-01-10,2038,2291300,51333067,21.3,23.0,21.3,22.4,0.6,818,2009,4.72,1.12,17.4,389.75999999999993,0.21907748010984898,-4.95,-12.27
2009-01-12,2038,2531192,57967827,22.4,23.5,22.2,22.85,0.45,890,2009,4.81,1.14,17.4,397.59,0.22347859020134148,-4.95,-12.27
2009-01-13,2038,1018972,22920206,22.4,22.8,22.3,22.4,-0.45,421,2009,4.72,1.12,17.4,389.75999999999993,0.21907748010984898,-4.95,-12.27
2009-01-14,2038,912000,20486050,22.8,22.8,22.1,22.1,-0.3,338,2009,4.65,1.1,17.4,384.54,0.21614340671552068,-4.95,-12.27
2009-01-15,2038,1053170,22284120,21.6,21.6,20.8,20.8,-1.3,324,2009,4.38,1.04,17.4,361.91999999999996,0.2034290886734312,-4.95,-12.27
2009-01-16,2038,1405542,29629731,21.1,21.8,20.8,21.75,0.95,430,2009,4.58,1.09,17.4,378.45,0.2127203210888043,-4.95,-12.27
2009-01-17,2038,407051,8792583,21.9,21.9,21.25,21.25,-0.5,246,2009,4.47,1.06,17.4,369.74999999999994,0.2078301987649237,-4.95,-12.27
2009-01-19,2038,765000,16372150,21.3,21.7,21.15,21.25,0.0,296,2009,4.47,1.06,17.4,369.74999999999994,0.2078301987649237,-4.95,-12.27
2009-01-20,2038,852100,18177930,21.15,21.7,21.05,21.25,0.0,362,2009,4.47,1.06,17.4,369.74999999999994,0.2078301987649237,-4.95,-12.27
2009-01-21,2038,634000,13448900,21.0,21.4,21.0,21.3,0.05,220,2009,4.48,1.06,17.4,370.62,0.2083192109973118,-4.95,-12.27
2009-02-02,2038,314000,6590650,21.3,21.35,20.75,21.0,-0.3,228,2009,4.42,1.05,17.4,365.4,0.21950636658572445,-4.95,-12.27
2009-02-03,2038,1093000,23326050,21.3,21.65,20.95,21.3,0.3,385,2009,4.48,1.06,17.4,370.62,0.22264217182266335,-4.95,-12.27
2009-02-04,2038,1572002,33178994,21.45,21.45,20.85,20.85,-0.45,467,2009,4.39,1.04,17.4,362.79,0.217938463967255,-4.95,-12.27
2009-02-05,2038,1839001,39239322,20.85,21.95,20.85,21.4,0.55,718,2009,4.51,1.07,17.4,372.35999999999996,0.2236874402349763,-4.95,-12.27
2009-02-06,2038,1719010,36438912,21.55,21.55,20.95,21.0,-0.4,535,2009,4.42,1.05,17.4,365.4,0.21950636658572445,-4.95,-12.27
2009-02-09,2038,2055000,42236250,21.1,21.3,20.0,20.0,-1.0,704,2009,4.21,1.0,17.4,348.0,0.2090536824625947,-4.95,-12.27
2009-02-10,2038,2062050,40451402,19.7,19.95,19.35,19.8,-0.2,747,2009,4.17,0.99,17.4,344.52,0.20696314563796878,-4.95,-12.27
2009-02-11,2038,1315424,25164846,19.5,19.5,18.8,19.1,-0.7,514,2009,4.02,0.95,17.4,332.34,0.1996462667517779,-4.95,-12.27
2009-02-12,2038,3197147,58110790,19.2,19.2,17.8,18.25,-0.85,998,2009,3.84,0.91,17.4,317.54999999999995,0.19076148524711764,-4.95,-12.27
2009-02-13,2038,1550001,28161169,18.3,18.5,18.0,18.1,-0.15,555,2009,3.81,0.9,17.4,314.94,0.18919358262864822,-4.95,-12.27
2009-02-16,2038,1233000,21942300,18.1,18.1,17.6,17.95,-0.15,439,2009,3.78,0.9,17.4,312.33,0.18762568001017876,-4.95,-12.27
2009-02-17,2038,640001,11384669,17.9,18.05,17.6,17.6,-0.35,297,2009,3.71,0.88,17.4,306.24,0.18396724056708336,-4.95,-12.27
2009-02-18,2038,930840,15867200,16.9,17.35,16.8,17.2,-0.4,316,2009,3.62,0.86,17.4,299.28,0.17978616691783142,-4.95,-12.27
2009-02-19,2038,494001,8539668,17.05,17.6,16.95,17.55,0.35,229,2009,3.69,0.88,17.4,305.37,0.18344460636092685,-4.95,-12.27
2009-02-20,2038,887200,15801179,17.5,18.2,17.4,17.8,0.25,364,2009,3.75,0.89,17.4,309.71999999999997,0.18605777739170926,-4.95,-12.27
2009-02-23,2038,376499,6649382,17.55,18.0,17.5,17.5,-0.3,189,2009,3.68,0.87,17.4,304.5,0.18292197215477038,-4.95,-12.27
2009-02-24,2038,782218,13438824,17.4,17.7,16.9,17.2,-0.3,294,2009,3.62,0.86,17.4,299.28,0.17978616691783142,-4.95,-12.27
2009-02-25,2038,963004,16451318,17.2,17.3,16.9,16.9,-0.3,334,2009,3.56,0.84,17.4,294.05999999999995,0.1766503616808925,-4.95,-12.27
2009-02-26,2038,1519000,25072450,16.9,17.1,16.2,16.5,-0.4,553,2009,3.47,0.82,17.4,287.09999999999997,0.1724692880316406,-4.95,-12.27
2009-02-27,2038,1154586,18892209,16.5,16.75,16.1,16.5,0.0,494,2009,3.47,0.82,17.4,287.09999999999997,0.1724692880316406,-4.95,-12.27
2009-03-02,2038,1019000,16455500,16.55,16.55,15.9,16.3,-0.2,335,2009,3.43,0.81,17.4,283.62,0.17706925104613952,-4.95,-12.27
2009-03-03,2038,581000,9186350,15.9,16.0,15.65,15.85,-0.45,228,2009,3.34,0.79,17.4,275.78999999999996,0.17218083613995772,-4.95,-12.27
2009-03-04,2038,549101,8814611,15.55,16.3,15.55,16.3,0.45,202,2009,3.43,0.81,17.4,283.62,0.17706925104613952,-4.95,-12.27
2009-03-05,2038,950020,15704629,16.5,16.7,16.4,16.4,0.1,321,2009,3.45,0.82,17.4,285.35999999999996,0.17815556546973543,-4.95,-12.27
2009-03-06,2038,504113,8137440,16.2,16.4,16.0,16.05,-0.35,199,2009,3.38,0.8,17.4,279.27,0.17435346498714965,-4.95,-12.27
2009-03-09,2038,411045,6655442,16.35,16.4,16.05,16.05,0.0,180,2009,3.38,0.8,17.4,279.27,0.17435346498714965,-4.95,-12.27
2009-03-10,2038,351000,5645850,16.05,16.2,16.0,16.0,-0.05,150,2009,3.37,0.8,17.4,278.4,0.17381030777535167,-4.95,-12.27
2009-03-11,2038,729000,11878600,16.45,16.45,16.15,16.3,0.3,241,2009,3.43,0.81,17.4,283.62,0.17706925104613952,-4.95,-12.27
