date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice
2006-01-24,1707,435214,3750100,8.66,8.68,8.58,8.65,0.0,101,2006,10.55,0.74,0,0.0
2006-01-25,1707,314454,2716936,8.65,8.71,8.61,8.71,0.06,93,2006,10.62,0.75,0,0.0
2006-02-03,1707,607701,5348056,8.72,8.83,8.72,8.83,0.12,144,2006,10.77,0.76,0,0.0
2006-02-06,1707,719010,6392015,8.9,8.94,8.83,8.93,0.1,162,2006,10.89,0.77,0,0.0
2006-02-07,1707,1172887,10524938,8.94,9.04,8.9,9.04,0.11,247,2006,11.02,0.78,0,0.0
2006-02-08,1707,774511,7005469,9.05,9.18,8.85,8.85,-0.19,230,2006,10.79,0.76,0,0.0
2006-02-09,1707,463731,4124608,8.91,8.94,8.85,8.85,0.0,103,2006,10.79,0.76,0,0.0
2006-02-10,1707,127438,1131354,8.83,8.96,8.83,8.9,0.05,53,2006,10.85,0.76,0,0.0
2006-02-13,1707,511749,4642377,8.9,9.2,8.9,8.94,0.04,189,2006,10.9,0.77,0,0.0
2006-02-14,1707,313277,2785732,9.0,9.0,8.84,8.88,-0.06,104,2006,10.83,0.76,0,0.0
2006-02-15,1707,149593,1326088,8.9,8.9,8.84,8.88,0.0,58,2006,10.83,0.76,0,0.0
2006-02-16,1707,361710,3201157,8.89,8.9,8.81,8.9,0.02,114,2006,10.85,0.76,0,0.0
2006-02-17,1707,303302,2683914,8.9,8.9,8.75,8.86,-0.04,75,2006,10.8,0.76,0,0.0
2006-02-20,1707,1750296,16018606,8.92,9.28,8.92,9.02,0.16,300,2006,11.0,0.77,0,0.0
2006-02-21,1707,529679,4717190,9.02,9.02,8.85,8.85,-0.17,124,2006,10.79,0.76,0,0.0
2006-02-22,1707,177878,1567527,8.85,8.92,8.76,8.79,-0.06,59,2006,10.72,0.76,0,0.0
2006-02-23,1707,229735,2012255,8.79,8.88,8.67,8.74,-0.05,84,2006,10.66,0.75,0,0.0
2006-02-24,1707,249307,2163499,8.78,8.78,8.64,8.7,-0.04,72,2006,10.61,0.75,0,0.0
2006-02-27,1707,296607,2561979,8.69,8.69,8.62,8.63,-0.07,69,2006,10.52,0.74,0,0.0
2006-03-01,1707,253503,2196858,8.74,8.74,8.58,8.65,0.02,89,2006,10.55,0.74,0,0.0
2006-03-02,1707,383312,3336123,8.7,8.74,8.65,8.68,0.03,83,2006,10.59,0.75,0,0.0
2006-03-03,1707,216673,1877647,8.68,8.72,8.65,8.65,-0.03,44,2006,10.55,0.74,0,0.0
2006-03-06,1707,318850,2774652,8.68,8.78,8.68,8.71,0.06,68,2006,10.62,0.75,0,0.0
2006-03-07,1707,408182,3551746,8.72,8.72,8.68,8.7,-0.01,95,2006,10.61,0.75,0,0.0
2006-03-08,1707,284040,2469723,8.7,8.71,8.68,8.68,-0.02,53,2006,10.59,0.75,0,0.0
2006-03-09,1707,367354,3204590,8.68,8.79,8.68,8.72,0.04,72,2006,10.63,0.75,0,0.0
2006-03-10,1707,702947,6164212,8.72,8.85,8.68,8.85,0.13,220,2006,10.79,0.76,0,0.0
2006-03-13,1707,789776,6985083,8.83,8.9,8.73,8.86,0.01,185,2006,10.8,0.76,0,0.0
2006-03-14,1707,335680,2958697,8.81,8.86,8.7,8.78,-0.08,71,2006,10.71,0.75,0,0.0
2006-03-15,1707,293660,2583918,8.75,8.84,8.75,8.82,0.04,66,2006,10.76,0.76,0,0.0
2006-03-16,1707,144722,1270542,8.78,8.83,8.76,8.78,-0.04,54,2006,10.71,0.75,0,0.0
2006-03-17,1707,364631,3205498,8.77,8.83,8.77,8.83,0.05,62,2006,10.77,0.76,0,0.0
2006-03-20,1707,238765,2099842,8.85,8.85,8.78,8.8,-0.03,49,2006,10.73,0.76,0,0.0
2006-03-21,1707,281388,2469457,8.8,8.8,8.76,8.77,-0.03,42,2006,10.7,0.75,0,0.0
2006-03-22,1707,280103,2465792,8.77,8.88,8.75,8.83,0.06,69,2006,10.77,0.76,0,0.0
2006-03-23,1707,214706,1884317,8.82,8.82,8.76,8.8,-0.03,85,2006,10.73,0.76,0,0.0
2006-03-24,1707,359209,3155713,8.8,8.84,8.76,8.79,-0.01,82,2006,10.72,0.76,0,0.0
2006-03-27,1707,276944,2428409,8.8,8.86,8.76,8.76,-0.03,68,2006,10.68,0.75,0,0.0
2006-03-28,1707,240017,2103894,8.8,8.8,8.75,8.78,0.02,42,2006,10.71,0.75,0,0.0
2006-03-29,1707,400483,3523364,8.8,8.82,8.78,8.8,0.02,95,2006,10.73,0.76,0,0.0
2006-03-30,1707,234432,2072204,8.82,8.86,8.8,8.83,0.03,78,2006,10.77,0.76,0,0.0
2006-03-31,1707,266969,2349798,8.84,8.85,8.78,8.81,-0.02,80,2006,10.74,0.76,0,0.0
2006-04-03,1707,176169,1549856,8.81,8.83,8.76,8.79,-0.02,64,2006,10.72,0.76,0,0.0
2006-04-04,1707,190024,1672393,8.79,8.82,8.79,8.81,0.02,53,2006,10.74,0.76,0,0.0
2006-04-06,1707,849847,7638203,8.82,9.07,8.82,9.0,0.19,250,2006,10.98,0.77,0,0.0
2006-04-07,1707,753607,6791408,9.0,9.05,8.99,8.99,-0.01,171,2006,10.96,0.77,0,0.0
2006-04-10,1707,457449,4122424,8.99,9.05,8.99,9.04,0.05,91,2006,11.02,0.78,0,0.0
2006-04-11,1707,402498,3624384,9.04,9.05,9.0,9.0,-0.04,101,2006,10.98,0.77,0,0.0
2006-04-12,1707,366851,3308342,9.0,9.05,9.0,9.01,0.01,150,2006,10.99,0.77,0,0.0
2006-04-13,1707,1292779,11806647,9.05,9.18,9.05,9.16,0.15,298,2006,11.17,0.79,0,0.0
2006-04-14,1707,1022457,9403373,9.28,9.28,9.18,9.18,0.02,198,2006,11.2,0.79,0,0.0
2006-04-17,1707,1086732,10066205,9.24,9.35,9.22,9.35,0.17,221,2006,11.4,0.8,0,0.0
2006-04-18,1707,818037,7557780,9.35,9.4,9.13,9.23,-0.12,202,2006,11.26,0.79,0,0.0
2006-04-19,1707,673146,6194412,9.28,9.3,9.15,9.15,-0.08,133,2006,11.16,0.79,0,0.0
2006-04-20,1707,616822,5658454,9.11,9.21,9.07,9.14,-0.01,134,2006,11.15,0.79,0,0.0
2006-04-21,1707,404118,3695197,9.2,9.2,9.11,9.13,-0.01,110,2006,11.13,0.78,0,0.0
2006-04-24,1707,381090,3497617,9.2,9.24,9.11,9.22,0.09,112,2006,11.24,0.79,0,0.0
2006-04-25,1707,552109,5115529,9.22,9.31,9.22,9.27,0.05,144,2006,11.3,0.8,0,0.0
2006-04-26,1707,881171,8198312,9.27,9.4,9.25,9.4,0.13,184,2006,11.46,0.81,0,0.0
2006-04-27,1707,1138729,10835372,9.58,9.6,9.46,9.47,0.07,261,2006,11.55,0.81,0,0.0
2006-04-28,1707,760018,7154385,9.46,9.5,9.37,9.5,0.03,165,2006,11.59,0.82,0,0.0
2006-05-02,1707,2955974,29006246,9.5,9.98,9.5,9.97,0.47,433,2006,12.16,0.86,0,0.0
2006-05-03,1707,4269040,42868514,10.3,10.35,9.94,9.97,0.0,536,2006,12.16,0.82,0,0.0
2006-05-04,1707,1807296,17994278,9.97,10.1,9.9,9.93,-0.04,323,2006,10.24,0.81,0,0.0
2006-05-05,1707,4025404,41340654,10.0,10.6,9.95,10.55,0.62,722,2006,10.88,0.86,0,0.0
2006-05-08,1707,1666614,18749377,11.25,11.25,11.25,11.25,0.7,373,2006,11.6,0.92,0,0.0
2006-05-09,1707,13647618,162200744,12.0,12.0,11.5,11.55,0.3,2064,2006,11.91,0.95,0,0.0
2006-05-10,1707,6541607,77741408,11.55,12.35,11.2,11.35,-0.2,1221,2006,11.7,0.93,0,0.0
2006-05-11,1707,2902343,32433363,11.35,11.6,10.9,11.0,-0.35,473,2006,11.34,0.9,0,0.0
2006-05-12,1707,1265926,14212055,10.9,11.45,10.85,11.35,0.35,345,2006,11.7,0.93,0,0.0
2006-05-15,1707,1846971,21444105,11.3,11.95,11.3,11.5,0.15,425,2006,11.86,0.94,0,0.0
2006-05-16,1707,1504891,16826374,11.6,11.65,10.8,10.9,-0.6,319,2006,11.24,0.89,0,0.0
2006-05-17,1707,1412178,14827943,10.9,11.0,10.25,10.4,-0.5,310,2006,10.72,0.85,0,0.0
2006-05-18,1707,900528,9377786,10.25,10.65,10.0,10.6,0.2,265,2006,10.93,0.87,0,0.0
2006-05-19,1707,1084440,11708249,10.6,11.05,10.6,10.85,0.25,242,2006,11.19,0.89,0,0.0
2006-05-22,1707,926538,9872930,11.2,11.2,10.1,10.1,-0.75,188,2006,10.41,0.83,0,0.0
2006-05-23,1707,845568,8533507,10.1,10.35,9.98,10.15,0.05,171,2006,10.46,0.83,0,0.0
2006-05-24,1707,764746,7838705,10.2,10.4,10.1,10.3,0.15,198,2006,10.62,0.84,0,0.0
2006-05-25,1707,1007784,10492004,10.45,10.55,10.25,10.25,-0.05,223,2006,10.57,0.84,0,0.0
2006-05-26,1707,569735,5905819,10.45,10.65,10.2,10.2,-0.05,155,2006,10.52,0.84,0,0.0
2006-05-29,1707,506804,5169987,10.35,10.35,10.1,10.3,0.1,130,2006,10.62,0.84,0,0.0
2006-05-30,1707,561683,5663180,10.35,10.35,10.0,10.1,-0.2,129,2006,10.41,0.83,0,0.0
2006-06-01,1707,234052,2365023,10.1,10.2,10.0,10.15,0.05,70,2006,10.46,0.83,0,0.0
2006-06-02,1707,881265,8922188,10.2,10.25,10.05,10.15,0.0,107,2006,10.46,0.83,0,0.0
2006-06-05,1707,1046429,10391605,10.2,10.2,9.52,9.52,-0.63,198,2006,9.81,0.78,0,0.0
2006-06-06,1707,989974,9346256,9.02,9.69,9.02,9.68,0.16,182,2006,9.98,0.79,0,0.0
2006-06-07,1707,427549,4141324,9.67,9.74,9.51,9.65,-0.03,90,2006,9.95,0.79,0,0.0
2006-06-08,1707,575000,5446060,9.4,9.62,9.4,9.41,-0.24,101,2006,9.7,0.77,0,0.0
2006-06-09,1707,166409,1558711,9.3,9.5,9.3,9.42,0.01,57,2006,9.71,0.77,0,0.0
2006-06-12,1707,210091,1996084,9.48,9.6,9.44,9.6,0.18,50,2006,9.9,0.79,0,0.0
2006-06-13,1707,357008,3487982,9.75,9.9,9.7,9.75,0.15,75,2006,10.05,0.8,0,0.0
2006-06-14,1707,241869,2395236,9.9,9.95,9.8,9.9,0.15,65,2006,10.21,0.81,0,0.0
2006-06-15,1707,174159,1712536,9.9,9.94,9.82,9.85,-0.05,50,2006,10.15,0.81,0,0.0
2006-06-16,1707,277084,2754084,9.85,10.0,9.85,9.95,0.1,66,2006,10.26,0.82,0,0.0
2006-06-19,1707,329089,3249489,9.95,9.97,9.82,9.82,-0.13,83,2006,10.12,0.8,0,0.0
2006-06-20,1707,457307,4464345,9.82,9.89,9.66,9.84,0.02,79,2006,10.14,0.81,0,0.0
2006-06-21,1707,290002,2828808,9.84,9.86,9.72,9.74,-0.1,64,2006,10.04,0.8,0,0.0
2006-06-22,1707,273220,2673069,9.74,9.85,9.74,9.77,0.03,55,2006,10.07,0.8,0,0.0
2006-06-23,1707,202552,1982451,9.74,9.82,9.74,9.78,0.01,48,2006,10.08,0.8,0,0.0
2006-06-26,1707,198347,1966143,9.89,9.95,9.87,9.94,0.16,57,2006,10.25,0.81,0,0.0
2006-06-27,1707,350137,3487203,9.9,10.1,9.88,10.0,0.06,69,2006,10.31,0.82,0,0.0
2006-06-28,1707,1728650,17126512,10.0,10.0,9.9,9.92,-0.08,114,2006,10.23,0.81,0,0.0
2006-06-29,1707,848955,8436869,9.95,10.0,9.86,9.89,-0.03,114,2006,10.2,0.81,0,0.0
2006-06-30,1707,285943,2827905,9.95,9.95,9.87,9.9,0.01,80,2006,10.21,0.81,0,0.0
2006-07-03,1707,290994,2881668,9.9,9.95,9.88,9.88,-0.02,55,2006,10.19,0.81,0,0.0
2006-07-04,1707,855999,8485857,9.89,9.95,9.85,9.88,0.0,72,2006,10.19,0.81,0,0.0
2006-07-05,1707,447037,4405832,9.85,9.88,9.84,9.84,-0.04,87,2006,10.14,0.81,0,0.0
2006-07-06,1707,200387,1970357,9.83,9.85,9.83,9.83,-0.01,45,2006,10.13,0.81,0,0.0
2006-07-07,1707,94914,930542,9.83,9.88,9.7,9.85,0.02,41,2006,10.15,0.81,0,0.0
2006-07-10,1707,171555,1689491,9.85,9.95,9.82,9.93,0.08,46,2006,10.24,0.81,0,0.0
2006-07-11,1707,105410,1034325,9.75,9.89,9.75,9.82,-0.11,31,2006,10.12,0.8,0,0.0
2006-07-12,1707,35253,346438,9.82,9.86,9.81,9.81,-0.01,27,2006,10.11,0.8,0,0.0
2006-07-13,1707,108726,1065414,9.8,9.81,9.78,9.8,-0.01,26,2006,10.1,0.8,0,0.0
2006-07-14,1707,239028,2330612,9.71,9.8,9.71,9.75,-0.05,48,2006,10.05,0.8,0,0.0
2006-07-17,1707,688723,6700740,9.75,9.8,9.7,9.7,-0.05,84,2006,10.0,0.8,0,0.0
2006-07-18,1707,177387,1714966,9.7,9.7,9.65,9.67,-0.03,26,2006,9.97,0.79,0,0.0
2006-07-19,1707,115353,1114414,9.67,9.68,9.65,9.66,-0.01,30,2006,9.96,0.79,0,0.0
2006-07-20,1707,155424,1502807,9.78,9.78,9.66,9.71,0.05,31,2006,10.01,0.8,0,0.0
2006-07-21,1707,198614,1920477,9.7,9.7,9.65,9.7,-0.01,31,2006,10.0,0.8,0,0.0
2006-07-24,1707,165207,1593962,9.7,9.7,9.61,9.68,-0.02,32,2006,9.98,0.79,0,0.0
2006-07-25,1707,299731,2908933,9.74,9.74,9.65,9.7,0.02,42,2006,10.0,0.8,0,0.0
2006-07-26,1707,96028,927826,9.7,9.73,9.64,9.64,-0.06,26,2006,9.94,0.79,0,0.0
2006-07-27,1707,150512,1448683,9.64,9.68,9.61,9.68,0.04,38,2006,9.98,0.79,0,0.0
2006-07-28,1707,114225,1104389,9.68,9.7,9.66,9.67,-0.01,35,2006,9.97,0.79,0,0.0
2006-07-31,1707,149167,1443145,9.7,9.7,9.66,9.67,0.0,37,2006,9.97,0.79,0,0.0
2006-08-01,1707,287525,2790728,9.67,9.77,9.67,9.7,0.03,62,2006,10.0,0.8,0,0.0
2006-08-02,1707,293899,2852795,9.7,9.74,9.68,9.72,0.02,101,2006,10.02,0.8,0,0.0
2006-08-03,1707,256008,2341002,9.2,9.2,9.1,9.1,0.0,74,2006,9.38,0.75,0,0.0
2006-08-04,1707,275244,2525233,9.18,9.22,9.1,9.2,0.1,55,2006,9.48,0.75,0,0.0
2006-08-07,1707,78865,714803,9.08,9.08,9.06,9.08,-0.12,29,2006,9.36,0.74,0,0.0
2006-08-08,1707,105668,958655,9.05,9.17,9.05,9.07,-0.01,15,2006,9.35,0.74,0,0.0
2006-08-09,1707,122250,1107379,9.05,9.18,9.05,9.12,0.05,15,2006,9.4,0.75,0,0.0
2006-08-10,1707,37882,345409,9.05,9.18,9.05,9.12,0.0,21,2006,9.4,0.75,0,0.0
2006-08-11,1707,197553,1789160,9.1,9.12,9.05,9.1,-0.02,40,2006,9.38,0.75,0,0.0
2006-08-14,1707,103413,939837,9.15,9.15,9.05,9.05,-0.05,27,2006,9.33,0.74,0,0.0
2006-08-15,1707,78204,709555,9.05,9.15,9.05,9.07,0.02,32,2006,9.35,0.74,0,0.0
2006-08-16,1707,112387,1021036,9.07,9.15,9.06,9.14,0.07,45,2006,9.42,0.75,0,0.0
2006-08-17,1707,74399,675041,9.14,9.15,9.06,9.06,-0.08,28,2006,9.34,0.74,0,0.0
2006-08-18,1707,61091,553619,9.06,9.08,9.05,9.06,0.0,34,2006,9.34,0.74,0,0.0
2006-08-21,1707,327369,2959613,9.06,9.1,9.02,9.03,-0.03,62,2006,9.31,0.74,0,0.0
2006-08-22,1707,182658,1652842,9.03,9.06,9.03,9.03,0.0,42,2006,9.31,0.74,0,0.0
2006-08-23,1707,123865,1118370,9.03,9.05,9.03,9.05,0.02,30,2006,9.33,0.74,0,0.0
2006-08-24,1707,86960,785763,9.03,9.08,9.03,9.05,0.0,33,2006,9.33,0.74,0,0.0
2006-08-25,1707,150499,1360309,9.03,9.1,9.02,9.09,0.04,29,2006,9.37,0.75,0,0.0
