date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROA,ROE
2007-01-02,8183,2305,24457,10.2,10.7,10.1,10.7,0.7,400,2007,39.63,0.64,12.1,129.47,0.24942186220092302,0,0
2007-01-03,8183,1403,15011,10.8,10.95,10.5,10.7,0.0,328,2007,39.63,0.64,12.1,129.47,0.24942186220092302,0,0
2007-01-04,8183,834,8870,10.7,10.85,10.5,10.85,0.15,199,2007,40.19,0.65,12.1,131.285,0.2529184303626182,0,0
2007-01-05,8183,4033,44605,10.9,11.2,10.7,10.95,0.1,580,2007,40.56,0.66,12.1,132.49499999999998,0.2552494758037483,0,0
2007-01-08,8183,799,8831,11.05,11.2,10.85,10.9,-0.05,235,2007,40.37,0.65,12.1,131.89,0.2540839530831832,0,0
2007-01-09,8183,2283,25843,11.15,11.65,10.95,11.45,0.55,564,2007,42.41,0.69,12.1,138.545,0.2669047030093989,0,0
2007-01-10,8183,1029,11539,11.45,11.45,11.0,11.1,-0.35,238,2007,41.11,0.67,12.1,134.31,0.2587460439654435,0,0
2007-01-11,8183,1795,20063,11.1,11.6,10.35,10.45,-0.65,539,2007,38.7,0.63,12.1,126.445,0.24359424859809772,0,0
2007-01-12,8183,1284,14087,10.6,11.15,10.6,10.8,0.35,300,2007,40.0,0.65,12.1,130.68,0.25175290764205316,0,0
2007-01-15,8183,1203,13220,11.1,11.2,10.8,11.0,0.2,257,2007,40.74,0.66,12.1,133.1,0.2564149985243134,0,0
2007-01-16,8183,455,4987,11.3,11.3,10.8,10.95,-0.05,131,2007,40.56,0.66,12.1,132.49499999999998,0.2552494758037483,0,0
2007-01-17,8183,520,5604,11.0,11.0,10.6,10.7,-0.25,154,2007,39.63,0.64,12.1,129.47,0.24942186220092302,0,0
2007-01-18,8183,751,8106,10.55,11.0,10.55,10.7,0.0,125,2007,39.63,0.64,12.1,129.47,0.24942186220092302,0,0
2007-01-19,8183,871,9203,10.8,10.8,10.5,10.5,-0.2,167,2007,38.89,0.63,12.1,127.05,0.24475977131866278,0,0
2007-01-22,8183,993,10477,10.5,10.7,10.4,10.5,0.0,240,2007,38.89,0.63,12.1,127.05,0.24475977131866278,0,0
2007-01-23,8183,1546,16521,10.75,11.0,10.5,10.6,0.1,337,2007,39.26,0.64,12.1,128.26,0.2470908167597929,0,0
2007-01-24,8183,2525,27928,10.6,11.3,10.6,11.0,0.4,481,2007,40.74,0.66,12.1,133.1,0.2564149985243134,0,0
2007-01-25,8183,1448,15971,11.0,11.25,10.85,10.95,-0.05,341,2007,40.56,0.66,12.1,132.49499999999998,0.2552494758037483,0,0
2007-01-26,8183,682,7384,10.8,11.1,10.65,10.75,-0.2,194,2007,39.81,0.65,12.1,130.075,0.2505873849214881,0,0
2007-01-29,8183,462,4911,10.75,10.8,10.55,10.55,-0.2,148,2007,39.07,0.63,12.1,127.655,0.24592529403922783,0,0
2007-01-30,8183,205,2163,10.55,10.65,10.5,10.6,0.05,70,2007,39.26,0.64,12.1,128.26,0.2470908167597929,0,0
2007-01-31,8183,371,3887,10.8,10.8,10.4,10.45,-0.15,91,2007,38.7,0.63,12.1,126.445,0.24359424859809772,0,0
2007-02-01,8183,357,3715,10.45,10.6,10.3,10.3,-0.15,84,2007,38.15,0.62,12.1,124.63000000000001,0.24009768043640253,0,0
2007-02-02,8183,162,1681,10.35,10.45,10.3,10.35,0.05,69,2007,38.33,0.62,12.1,125.23499999999999,0.24418935218603427,0,0
2007-02-05,8183,463,4865,10.35,10.65,10.2,10.65,0.3,101,2007,39.44,0.64,12.1,128.865,0.2512673044233107,0,0
2007-02-06,8183,2046,22117,10.6,10.95,10.55,10.65,0.0,308,2007,39.44,0.64,12.1,128.865,0.2512673044233107,0,0
2007-02-07,8183,319,3392,10.65,10.75,10.4,10.55,-0.1,92,2007,39.07,0.63,12.1,127.655,0.24890798701088523,0,0
2007-02-08,8183,219,2293,10.5,10.6,10.4,10.45,-0.1,81,2007,38.7,0.63,12.1,126.445,0.24654866959845978,0,0
2007-02-09,8183,296,3074,10.5,10.55,10.2,10.3,-0.15,108,2007,38.15,0.62,12.1,124.63000000000001,0.2430096934798216,0,0
2007-02-12,8183,709,7118,10.3,10.3,9.9,10.0,-0.3,150,2007,37.04,0.6,12.1,121.0,0.23593174124254523,0,0
2007-02-13,8183,294,2927,9.8,10.15,9.8,9.9,-0.1,71,2007,36.67,0.59,12.1,119.79,0.23357242383011978,0,0
2007-02-14,8183,437,4343,9.95,10.1,9.84,9.91,0.01,121,2007,36.7,0.6,12.1,119.911,0.23380835557136234,0,0
2007-02-26,8183,493,4843,9.9,10.0,9.63,9.63,-0.28,150,2007,35.67,0.58,12.1,116.52300000000001,0.22720226681657107,0,0
2007-02-27,8183,199,1940,9.65,9.86,9.65,9.72,0.09,74,2007,36.0,0.58,12.1,117.61200000000001,0.22932565248775397,0,0
2007-03-01,8183,721,6768,9.04,9.68,9.04,9.5,-0.22,154,2007,35.19,0.57,12.1,114.95,0.224135154180418,0,0
2007-03-02,8183,499,4854,9.4,10.0,9.3,9.98,0.48,135,2007,36.96,0.6,12.1,120.758,0.24174086735481345,0,0
2007-03-05,8183,455,4365,10.0,10.0,9.42,9.59,-0.41,122,2007,35.52,0.58,12.1,116.039,0.23229407995317244,0,0
2007-03-06,8183,248,2372,9.59,9.63,9.41,9.62,0.03,56,2007,35.63,0.58,12.1,116.40199999999999,0.23302075590714477,0,0
2007-03-07,8183,449,4384,9.62,9.96,9.6,9.71,0.09,110,2007,35.96,0.58,12.1,117.49100000000001,0.23520078376906203,0,0
2007-03-08,8183,2657,27312,9.88,10.35,9.75,10.35,0.64,358,2007,38.33,0.62,12.1,125.23499999999999,0.2507032041204728,0,0
2007-03-09,8183,1598,16664,10.4,10.65,10.05,10.5,0.15,323,2007,38.89,0.63,12.1,127.05,0.2543365838903348,0,0
2007-03-12,8183,665,6933,10.5,10.55,10.3,10.3,-0.2,181,2007,38.15,0.62,12.1,124.63000000000001,0.24949207753051889,0,0
2007-03-13,8183,626,6436,10.3,10.5,10.15,10.15,-0.15,135,2007,37.59,0.61,12.1,122.815,0.24585869776065697,0,0
2007-03-14,8183,359,3608,10.0,10.15,9.9,10.0,-0.15,82,2007,37.04,0.6,12.1,121.0,0.24222531799079502,0,0
2007-03-15,8183,234,2378,10.0,10.4,10.0,10.1,0.1,81,2007,37.41,0.61,12.1,122.21,0.244647571170703,0,0
2007-03-16,8183,636,6419,10.1,10.2,10.0,10.2,0.1,95,2007,37.78,0.61,12.1,123.41999999999999,0.2470698243506109,0,0
2007-03-19,8183,4086,43575,10.2,10.9,10.0,10.5,0.3,585,2007,38.89,0.63,12.1,127.05,0.2543365838903348,0,0
2007-03-20,8183,725,7679,10.55,10.85,10.35,10.5,0.0,208,2007,38.89,0.63,12.1,127.05,0.2543365838903348,0,0
2007-03-21,8183,218,2285,10.6,10.65,10.4,10.45,-0.05,75,2007,38.7,0.63,12.1,126.445,0.25312545730038083,0,0
2007-03-22,8183,347,3596,10.6,10.65,10.2,10.2,-0.25,117,2007,37.78,0.61,12.1,123.41999999999999,0.2470698243506109,0,0
2007-03-23,8183,321,3291,10.2,10.4,10.15,10.2,0.0,91,2007,37.78,0.61,12.1,123.41999999999999,0.2470698243506109,0,0
2007-03-26,8183,263,2707,10.3,10.4,10.25,10.25,0.05,78,2007,37.96,0.62,12.1,124.02499999999999,0.2482809509405649,0,0
2007-03-27,8183,494,5061,10.25,10.4,10.15,10.25,0.0,123,2007,37.96,0.62,12.1,124.02499999999999,0.2482809509405649,0,0
2007-03-28,8183,1160,12228,10.3,10.9,10.3,10.35,0.1,265,2007,38.33,0.62,12.1,125.23499999999999,0.2507032041204728,0,0
2007-03-29,8183,818,8733,10.5,10.8,10.5,10.7,0.35,217,2007,39.63,0.64,12.1,129.47,0.2591810902501507,0,0
2007-03-30,8183,2519,27955,11.0,11.3,10.85,10.9,0.2,567,2007,40.37,0.65,12.1,131.89,0.26402559660996655,0,0
2007-04-02,8183,1328,14603,11.05,11.2,10.8,10.95,0.05,355,2007,40.56,0.66,12.1,132.49499999999998,0.2651661233391218,0,0
2007-04-03,8183,5268,61410,11.0,11.7,11.0,11.7,0.75,934,2007,43.33,0.7,12.1,141.57,0.2833281865815275,0,0
2007-04-04,8183,4815,59395,12.0,12.5,12.0,12.5,0.8,757,2007,46.3,0.75,12.1,151.25,0.30270105404009345,0,0
2007-04-09,8183,9582,125979,13.35,13.35,12.5,12.9,0.4,1827,2007,47.78,0.77,12.1,156.09,0.3123874877693764,0,0
2007-04-10,8183,4403,53669,12.65,12.65,12.0,12.3,-0.6,979,2007,45.56,0.74,12.1,148.83,0.297857837175452,0,0
2007-04-11,8183,1846,22387,12.1,12.55,11.85,12.1,-0.2,463,2007,44.81,0.73,12.1,146.41,0.29301462031081044,0,0
2007-04-12,8183,2999,37442,12.1,12.9,12.05,12.45,0.35,707,2007,46.11,0.75,12.1,150.64499999999998,0.301490249823933,0,0
2007-04-13,8183,1998,24269,12.4,12.4,11.95,12.1,-0.35,470,2007,44.81,0.73,12.1,146.41,0.29301462031081044,0,0
2007-04-16,8183,7654,102716,13.0,13.8,12.7,13.8,0.9,1739,2007,51.11,0.83,12.1,166.98,0.33418196366026315,0,0
2007-04-17,8183,4888,65131,14.0,14.2,12.85,12.85,-0.95,1040,2007,47.59,0.77,12.1,155.48499999999999,0.311176683553216,0,0
2007-04-18,8183,2414,30151,12.75,12.9,12.05,12.4,-0.45,593,2007,45.93,0.74,12.1,150.04,0.3002794456077727,0,0
2007-04-19,8183,1096,13723,12.45,12.8,12.2,12.4,0.0,348,2007,45.93,0.74,12.1,150.04,0.3002794456077727,0,0
2007-04-20,8183,2279,29226,12.6,13.15,12.5,12.6,0.2,687,2007,46.67,0.76,12.1,152.45999999999998,0.30512266247241415,0,0
2007-04-23,8183,1817,22974,12.9,12.9,12.4,12.4,-0.2,358,2007,45.93,0.74,12.1,150.04,0.3002794456077727,0,0
2007-04-24,8183,4696,61286,12.6,13.25,12.2,12.9,0.5,943,2007,47.78,0.77,12.1,156.09,0.3123874877693764,0,0
2007-04-25,8183,2109,26880,12.75,13.0,12.55,12.55,-0.35,506,2007,46.48,0.75,12.1,151.85500000000002,0.30391185825625383,0,0
2007-04-26,8183,957,12208,12.65,12.9,12.65,12.75,0.2,249,2007,47.22,0.77,12.1,154.275,0.3087550751208953,0,0
2007-04-27,8183,3098,40844,12.9,13.55,12.8,12.8,0.05,792,2007,47.41,0.77,12.1,154.88,0.30996587933705566,0,0
2007-04-30,8183,1001,12627,12.75,12.95,12.4,12.65,-0.15,261,2007,46.85,0.76,12.1,153.065,0.30633346668857453,0,0
2007-05-02,8183,2173,27853,12.9,13.15,12.4,12.5,-0.15,455,2007,46.3,0.75,12.1,151.25,0.3013549116068762,0,0
2007-05-03,8183,2154,25975,12.9,12.9,11.65,12.1,-0.4,504,2007,44.81,0.73,12.1,146.41,0.29171155443545616,0,0
2007-05-04,8183,808,9829,12.3,12.35,12.05,12.15,0.05,240,2007,45.0,0.73,12.1,147.015,0.2929169740818836,0,0
2007-05-07,8183,1999,25105,12.25,12.75,12.25,12.7,0.55,413,2007,47.04,0.76,12.1,153.67,0.30617659019258614,0,0
2007-05-08,8183,2941,37991,12.8,13.15,12.6,12.95,0.25,592,2007,47.96,0.78,12.1,156.695,0.31220368842472374,0,0
2007-05-09,8183,1102,14213,13.0,13.1,12.75,12.85,-0.1,246,2007,47.59,0.77,12.1,155.48499999999999,0.30979284913186866,0,0
2007-05-10,8183,945,12249,13.0,13.1,12.85,13.05,0.2,261,2007,45.0,0.76,12.1,157.905,0.31461452771757875,0,0
2007-05-11,8183,1621,21314,13.0,13.35,12.85,13.1,0.05,409,2007,45.17,0.76,12.1,158.51,0.31581994736400626,0,0
2007-05-14,8183,3625,49102,13.45,13.8,13.35,13.4,0.3,826,2007,46.21,0.78,12.1,162.14,0.32305246524257125,0,0
2007-05-15,8183,1271,16999,13.4,13.65,13.1,13.1,-0.3,313,2007,45.17,0.76,12.1,158.51,0.31581994736400626,0,0
2007-05-16,8183,1358,17897,13.2,13.45,13.0,13.0,-0.1,232,2007,44.83,0.75,12.1,157.29999999999998,0.3134091080711512,0,0
2007-05-17,8183,798,10516,13.15,13.35,13.15,13.15,0.15,154,2007,45.34,0.76,12.1,159.115,0.31702536701043377,0,0
2007-05-18,8183,6668,91825,13.2,14.05,13.2,13.65,0.5,1321,2007,47.07,0.79,12.1,165.165,0.3290795634747088,0,0
2007-05-21,8183,4861,67927,13.55,14.2,13.4,13.8,0.15,1053,2007,47.59,0.8,12.1,166.98,0.3326958224139913,0,0
2007-05-22,8183,2032,28094,13.8,14.1,13.6,13.8,0.0,441,2007,47.59,0.8,12.1,166.98,0.3326958224139913,0,0
2007-05-23,8183,1229,16878,14.0,14.0,13.6,13.6,-0.2,319,2007,46.9,0.79,12.1,164.56,0.3278741438282813,0,0
2007-05-24,8183,1146,15478,13.6,13.75,13.35,13.4,-0.2,284,2007,46.21,0.78,12.1,162.14,0.32305246524257125,0,0
2007-05-25,8183,925,12388,13.2,13.6,13.2,13.35,-0.05,261,2007,46.03,0.77,12.1,161.535,0.3218470455961438,0,0
2007-05-28,8183,2276,30842,13.35,13.7,13.25,13.45,0.1,404,2007,46.38,0.78,12.1,162.74499999999998,0.32425788488899876,0,0
2007-05-29,8183,1798,24535,13.45,13.8,13.4,13.65,0.2,406,2007,47.07,0.79,12.1,165.165,0.3290795634747088,0,0
2007-05-30,8183,893,12053,13.65,13.7,13.45,13.45,-0.2,227,2007,46.38,0.78,12.1,162.74499999999998,0.32425788488899876,0,0
2007-05-31,8183,1418,19365,13.55,13.75,13.5,13.7,0.25,289,2007,47.24,0.79,12.1,165.76999999999998,0.33028498312113624,0,0
2007-06-01,8183,1313,18049,13.8,13.9,13.6,13.9,0.2,316,2007,47.93,0.8,12.1,168.19,0.33510666170684633,0,0
2007-06-04,8183,13579,200714,14.5,14.85,14.35,14.85,0.95,2107,2007,51.21,0.86,12.1,179.685,0.3630401911161074,0,0
2007-06-05,8183,8147,122910,14.85,15.8,14.4,15.3,0.45,1925,2007,52.76,0.89,12.1,185.13,0.3740414090287167,0,0
2007-06-06,8183,7370,113562,15.5,15.75,14.95,15.0,-0.3,1406,2007,51.72,0.87,12.1,181.5,0.3667072637536438,0,0
2007-06-07,8183,3058,45720,14.8,15.2,14.7,15.05,0.05,636,2007,51.9,0.87,12.1,182.105,0.3679296212994893,0,0
2007-06-08,8183,2640,39757,14.9,15.4,14.8,14.85,-0.2,615,2007,51.21,0.86,12.1,179.685,0.3630401911161074,0,0
2007-06-11,8183,2659,38920,14.95,15.15,14.25,14.35,-0.5,622,2007,49.48,0.83,12.1,173.635,0.3508166156576526,0,0
2007-06-12,8183,2131,30649,14.4,14.65,14.2,14.3,-0.05,484,2007,49.31,0.83,12.1,173.03,0.3495942581118071,0,0
