date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROA,ROE
2007-01-02,4609,3,19,7.4,7.4,7.4,7.4,-0.02,4,2007,49.33,0.69,4.79,35.446000000000005,0.3245605119569866,0,0
2007-01-03,4609,2,15,7.22,7.22,7.22,7.22,-0.18,3,2007,48.13,0.67,4.79,34.5838,0.316665796801276,0,0
2007-01-04,4609,11,79,7.22,7.22,7.2,7.2,-0.02,4,2007,48.0,0.67,4.79,34.488,0.3157886062284193,0,0
2007-01-05,4609,8,55,7.01,7.01,6.93,6.97,-0.23,6,2007,46.47,0.65,4.79,33.3863,0.30570091464056703,0,0
2007-01-08,4609,11,78,7.25,7.25,7.01,7.01,0.04,9,2007,46.73,0.65,4.79,33.5779,0.3074552957862805,0,0
2007-01-09,4609,7,50,7.19,7.19,7.18,7.19,0.18,4,2007,47.93,0.67,4.79,34.4401,0.31535001094199094,0,0
2007-01-10,4609,1,8,7.38,7.38,7.38,7.38,0.19,4,2007,49.2,0.69,4.79,35.3502,0.3236833213841298,0,0
2007-01-11,4609,5,38,7.1,7.1,7.1,7.1,-0.28,4,2007,47.33,0.66,4.79,34.009,0.31140265336413575,0,0
2007-01-12,4609,0,3,7.1,7.1,7.1,7.1,0.0,1,2007,47.33,0.66,4.79,34.009,0.31140265336413575,0,0
2007-01-15,4609,8,56,6.95,7.1,6.95,7.1,0.0,5,2007,47.33,0.66,4.79,34.009,0.31140265336413575,0,0
2007-01-16,4609,3,21,7.2,7.2,7.05,7.05,-0.05,2,2007,47.0,0.65,4.79,33.7695,0.3092096769319939,0,0
2007-01-17,4609,1,8,7.01,7.01,7.01,7.01,-0.04,2,2007,46.73,0.65,4.79,33.5779,0.3074552957862805,0,0
2007-01-18,4609,0,0,7.01,7.01,7.01,7.01,0.0,1,2007,46.73,0.65,4.79,33.5779,0.3074552957862805,0,0
2007-01-19,4609,0,3,7.01,7.01,7.01,7.01,0.0,1,2007,46.73,0.65,4.79,33.5779,0.3074552957862805,0,0
2007-01-22,4609,3,21,7.1,7.1,7.1,7.1,0.09,4,2007,47.33,0.66,4.79,34.009,0.31140265336413575,0,0
2007-01-23,4609,4,28,7.11,7.11,6.99,6.99,-0.11,3,2007,46.6,0.65,4.79,33.4821,0.30657810521342377,0,0
2007-01-24,4609,8,56,7.1,7.1,7.0,7.0,0.01,5,2007,46.67,0.65,4.79,33.53,0.30701670049985214,0,0
2007-01-25,4609,10,74,6.85,7.2,6.85,7.0,0.0,8,2007,46.67,0.65,4.79,33.53,0.30701670049985214,0,0
2007-01-26,4609,5,36,7.1,7.1,7.1,7.1,0.1,4,2007,47.33,0.66,4.79,34.009,0.31140265336413575,0,0
2007-01-29,4609,5,37,7.1,7.1,7.1,7.1,0.0,4,2007,47.33,0.66,4.79,34.009,0.31140265336413575,0,0
2007-01-30,4609,5,35,6.91,6.91,6.9,6.9,-0.2,7,2007,46.0,0.64,4.79,33.051,0.3026307476355685,0,0
2007-01-31,4609,4,28,7.04,7.04,7.01,7.01,0.11,2,2007,46.73,0.65,4.79,33.5779,0.3074552957862805,0,0
2007-02-01,4609,286,2005,7.01,7.01,7.01,7.01,0.0,4,2007,46.73,0.65,4.79,33.5779,0.3074552957862805,0,0
2007-02-02,4609,48,363,7.5,7.5,7.5,7.5,0.49,26,2007,50.0,0.7,4.79,35.925,0.32918639417883,0,0
2007-02-05,4609,26,211,8.02,8.02,8.02,8.02,0.52,17,2007,53.47,0.74,4.79,38.4158,0.3520099841752289,0,0
2007-02-06,4609,268,2301,8.58,8.58,8.4,8.56,0.54,100,2007,57.07,0.79,4.79,41.0024,0.37571140455610463,0,0
2007-02-07,4609,38,303,7.97,8.1,7.97,7.97,-0.59,22,2007,53.13,0.74,4.79,38.1763,0.34981540821403667,0,0
2007-02-08,4609,45,340,7.51,7.99,7.46,7.99,0.02,17,2007,53.27,0.74,4.79,38.2721,0.35069323859851353,0,0
2007-02-09,4609,30,228,7.79,7.87,7.45,7.45,-0.54,22,2007,49.67,0.69,4.79,35.685500000000005,0.32699181821763784,0,0
2007-02-12,4609,20,146,7.51,7.74,7.1,7.34,-0.11,17,2007,48.93,0.68,4.79,35.1586,0.32216375110301493,0,0
2007-02-13,4609,10,75,7.0,7.8,7.0,7.8,0.46,10,2007,52.0,0.72,4.79,37.362,0.34235384994598317,0,0
2007-02-14,4609,22,159,7.31,7.68,7.26,7.4,-0.4,13,2007,49.33,0.69,4.79,35.446000000000005,0.32479724225644563,0,0
2007-02-26,4609,6,43,7.4,7.84,7.4,7.84,0.44,7,2007,52.27,0.73,4.79,37.5536,0.34410951071493695,0,0
2007-02-27,4609,6,47,7.5,7.79,7.5,7.79,-0.05,4,2007,51.93,0.72,4.79,37.3141,0.3419149347537448,0,0
2007-03-01,4609,10,71,7.5,7.5,7.3,7.5,-0.29,9,2007,50.0,0.7,4.79,35.925,0.32918639417883,0,0
2007-03-02,4609,8,57,7.01,7.94,7.01,7.94,0.44,7,2007,52.93,0.74,4.79,38.0326,0.34786243406568784,0,0
2007-03-05,4609,0,0,7.6,7.79,7.42,7.42,0.0,0,2007,49.47,0.69,4.79,35.5418,0.32508051143166294,0,0
2007-03-06,4609,5,36,7.04,7.1,7.04,7.1,-0.32,5,2007,47.33,0.66,4.79,34.009,0.31106086673380146,0,0
2007-03-07,4609,7,51,7.38,7.38,7.09,7.09,-0.01,7,2007,47.27,0.66,4.79,33.9611,0.31062275283699325,0,0
2007-03-08,4609,28,202,7.0,7.49,6.93,7.12,0.03,24,2007,47.47,0.66,4.79,34.1048,0.3119370945274178,0,0
2007-03-09,4609,1,9,7.39,7.39,7.39,7.39,0.27,3,2007,49.27,0.69,4.79,35.3981,0.3237661697412384,0,0
2007-03-12,4609,16,117,7.35,7.35,7.13,7.17,-0.22,8,2007,47.8,0.67,4.79,34.3443,0.3141276640114586,0,0
2007-03-13,4609,52,391,7.35,7.6,7.35,7.57,0.4,20,2007,50.47,0.7,4.79,36.2603,0.33165221988378546,0,0
2007-03-14,4609,43,327,7.5,7.98,7.31,7.6,0.03,21,2007,50.67,0.71,4.79,36.404,0.33296656157421006,0,0
2007-03-15,4609,19,149,7.93,7.93,7.89,7.91,0.31,12,2007,52.73,0.73,4.79,37.8889,0.3465480923752633,0,0
2007-03-16,4609,3,24,7.6,8.18,7.6,8.18,0.27,4,2007,54.53,0.76,4.79,39.1822,0.35837716758908394,0,0
2007-03-19,4609,6,51,8.42,8.42,8.4,8.4,0.22,6,2007,56.0,0.78,4.79,40.236,0.3680156733188637,0,0
2007-03-20,4609,10,82,7.82,8.5,7.82,8.39,-0.01,6,2007,55.93,0.78,4.79,40.188100000000006,0.36757755942205556,0,0
2007-03-21,4609,52,408,8.1,8.45,7.81,8.38,-0.01,32,2007,55.87,0.78,4.79,40.14020000000001,0.3671394455252474,0,0
2007-03-22,4609,37,299,8.0,8.4,7.9,7.9,-0.48,21,2007,52.67,0.73,4.79,37.841,0.34610997847845515,0,0
2007-03-23,4609,14,107,7.66,7.95,7.66,7.95,0.05,5,2007,53.0,0.74,4.79,38.0805,0.348300547962496,0,0
2007-03-26,4609,14,112,7.9,8.38,7.88,8.36,0.41,11,2007,55.73,0.78,4.79,40.0444,0.36626321773163106,0,0
2007-03-27,4609,8,66,7.8,8.49,7.8,8.49,0.13,11,2007,56.6,0.79,4.79,40.6671,0.37195869839013723,0,0
2007-03-28,4609,83,661,7.95,8.25,7.9,7.9,-0.59,25,2007,52.67,0.73,4.79,37.841,0.34610997847845515,0,0
2007-03-29,4609,194,1432,7.98,7.98,7.35,7.35,-0.55,64,2007,49.0,0.68,4.79,35.2065,0.3220137141540057,0,0
2007-03-30,4609,363,2507,7.45,7.5,6.84,6.85,-0.5,112,2007,45.67,0.64,4.79,32.811499999999995,0.3001080193135971,0,0
2007-04-02,4609,275,1858,6.95,6.95,6.69,6.75,-0.1,60,2007,45.0,0.63,4.79,32.3325,0.30017128772159485,0,0
2007-04-03,4609,145,1030,6.82,7.22,6.79,7.0,0.25,62,2007,46.67,0.65,4.79,33.53,0.3112887428223946,0,0
2007-04-04,4609,36,258,7.05,7.2,7.0,7.13,0.13,25,2007,47.53,0.66,4.79,34.1527,0.3170698194748105,0,0
2007-04-09,4609,37,264,7.13,7.13,7.04,7.06,-0.07,33,2007,47.07,0.66,4.79,33.8174,0.31395693204658653,0,0
2007-04-10,4609,101,704,7.05,7.05,6.94,6.95,-0.11,25,2007,46.33,0.65,4.79,33.2905,0.30906525180223465,0,0
2007-04-11,4609,53,366,6.86,6.98,6.86,6.98,0.03,20,2007,46.53,0.65,4.79,33.434200000000004,0.31039934641433065,0,0
2007-04-12,4609,78,553,7.0,7.1,7.0,7.1,0.12,30,2007,47.33,0.66,4.79,34.009,0.3157357248627145,0,0
2007-04-13,4609,16,110,7.1,7.1,7.09,7.09,-0.01,6,2007,47.27,0.66,4.79,33.9611,0.3152910266586825,0,0
2007-04-16,4609,170,1273,7.2,7.67,7.2,7.45,0.27,61,2007,49.67,0.69,4.79,35.685500000000005,0.3313001620038343,0,0
2007-04-17,4609,98,710,7.45,7.45,7.2,7.2,-0.25,37,2007,48.0,0.67,4.79,34.488,0.32018270690303446,0,0
2007-04-18,4609,29,208,7.1,7.36,7.1,7.29,0.09,19,2007,48.6,0.68,4.79,34.9191,0.3241849907393224,0,0
2007-04-19,4609,49,359,7.39,7.4,7.25,7.25,-0.04,22,2007,48.33,0.67,4.79,34.7275,0.3224061979231944,0,0
2007-04-20,4609,73,531,7.27,7.29,7.25,7.26,0.01,15,2007,48.4,0.67,4.79,34.7754,0.3228508961272264,0,0
2007-04-23,4609,53,386,7.3,7.35,7.25,7.25,-0.01,20,2007,48.33,0.67,4.79,34.7275,0.3224061979231944,0,0
2007-04-24,4609,22,162,7.26,7.36,7.25,7.27,0.02,9,2007,48.47,0.68,4.79,34.8233,0.32329559433125843,0,0
2007-04-25,4609,148,1109,7.31,7.6,7.31,7.57,0.3,48,2007,50.47,0.7,4.79,36.2603,0.33663654045221814,0,0
2007-04-26,4609,16,118,7.42,7.54,7.31,7.54,-0.03,9,2007,50.27,0.7,4.79,36.1166,0.3353024458401222,0,0
2007-04-27,4609,198,1428,7.36,7.36,7.02,7.27,-0.27,61,2007,48.47,0.68,4.79,34.8233,0.32329559433125843,0,0
2007-04-30,4609,43,305,7.25,7.25,7.0,7.08,-0.19,18,2007,47.2,0.66,4.79,33.9132,0.3148463284546506,0,0
2007-05-02,4609,26,180,7.09,7.09,6.87,6.88,-0.2,18,2007,45.87,0.64,4.79,32.9552,0.3033107657871582,0,0
2007-05-03,4609,54,371,6.94,6.95,6.8,6.91,0.03,19,2007,46.07,0.64,4.79,33.0989,0.304633341800765,0,0
2007-05-04,4609,19,132,6.95,6.95,6.92,6.92,0.01,6,2007,46.13,0.64,4.79,33.1468,0.30507420047196726,0,0
2007-05-07,4609,11,78,7.09,7.15,7.01,7.1,0.18,9,2007,47.33,0.66,4.79,34.009,0.3130096565536081,0,0
2007-05-08,4609,22,158,7.1,7.22,7.01,7.02,-0.08,13,2007,46.8,0.65,4.79,33.6258,0.3094827871839899,0,0
2007-05-09,4609,363,2533,7.02,7.02,6.97,6.98,-0.04,13,2007,46.53,0.65,4.79,33.434200000000004,0.3077193524991809,0,0
2007-05-10,4609,42,303,7.1,7.39,7.04,7.19,0.21,22,2007,0.0,0.72,4.79,34.4401,0.3169773845944284,0,0
2007-05-11,4609,36,263,7.18,7.3,7.09,7.3,0.11,19,2007,0.0,0.73,4.79,34.967,0.32182682997765333,0,0
2007-05-14,4609,20,141,7.1,7.1,7.03,7.1,-0.2,8,2007,0.0,0.71,4.79,34.009,0.3130096565536081,0,0
2007-05-15,4609,6,44,7.1,7.1,7.1,7.1,0.0,4,2007,0.0,0.71,4.79,34.009,0.3130096565536081,0,0
2007-05-16,4609,30,219,7.0,7.5,7.0,7.38,0.28,18,2007,0.0,0.74,4.79,35.3502,0.3253536993472715,0,0
2007-05-17,4609,15,110,7.37,7.38,7.14,7.14,-0.24,12,2007,0.0,0.72,4.79,34.2006,0.3147730912384171,0,0
2007-05-18,4609,16,117,7.4,7.4,7.14,7.15,0.01,12,2007,0.0,0.72,4.79,34.2485,0.3152139499096194,0,0
2007-05-21,4609,11,77,7.17,7.17,7.02,7.02,-0.13,7,2007,0.0,0.71,4.79,33.6258,0.3094827871839899,0,0
2007-05-22,4609,17,119,7.29,7.38,7.12,7.14,0.12,19,2007,0.0,0.72,4.79,34.2006,0.3147730912384171,0,0
2007-05-23,4609,52,370,7.02,7.29,7.02,7.06,-0.08,14,2007,0.0,0.71,4.79,33.8174,0.31124622186879897,0,0
2007-05-24,4609,9,64,7.08,7.08,7.0,7.05,-0.01,6,2007,0.0,0.71,4.79,33.7695,0.3108053631975967,0,0
2007-05-25,4609,51,356,7.05,7.18,6.96,6.97,-0.08,22,2007,0.0,0.7,4.79,33.3863,0.3072784938279786,0,0
2007-05-28,4609,34,237,6.91,6.95,6.9,6.9,-0.07,12,2007,0.0,0.69,4.79,33.051,0.30419248312956276,0,0
2007-05-29,4609,45,314,6.9,6.99,6.72,6.81,-0.09,15,2007,0.0,0.69,4.79,32.6199,0.30022475508874236,0,0
2007-05-30,4609,40,273,6.95,6.95,6.75,6.75,-0.06,8,2007,0.0,0.68,4.79,32.3325,0.2975796030615288,0,0
2007-05-31,4609,27,184,6.87,6.89,6.8,6.89,0.14,7,2007,0.0,0.69,4.79,33.0031,0.3037516244583605,0,0
2007-06-01,4609,0,0,6.87,6.89,6.8,6.89,0.0,1,2007,0.0,0.69,4.79,33.0031,0.3037516244583605,0,0
2007-06-04,4609,15,104,6.81,6.98,6.81,6.96,0.07,12,2007,0.0,0.7,4.79,33.3384,0.2912607109408854,0,0
