date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROE,ROA
2005-09-02,1618,796999,6444898,7.81,8.38,7.81,8.2,0.29,256,2005,7.26,0.52,20.8,170.56,0.528966301348281,1.67,1.77
2005-09-05,1618,391599,3172087,8.01,8.19,8.01,8.09,-0.11,122,2005,10.37,0.51,20.8,168.272,0.5218704119399504,1.67,1.77
2005-09-06,1618,507997,4120791,8.09,8.19,8.09,8.11,0.02,115,2005,10.4,0.51,20.8,168.688,0.523160573650556,1.67,1.77
2005-09-07,1618,273998,2234770,8.19,8.19,8.13,8.15,0.04,96,2005,10.45,0.51,20.8,169.52,0.5257408970717671,1.67,1.77
2005-09-08,1618,302252,2454373,8.15,8.19,8.09,8.1,-0.05,97,2005,10.38,0.51,20.8,168.48,0.5225154927952532,1.67,1.77
2005-09-09,1618,235502,1909230,8.1,8.13,8.07,8.07,-0.03,74,2005,10.35,0.51,20.8,167.85600000000002,0.520580250229345,1.67,1.77
2005-09-12,1618,250502,2030834,8.12,8.19,8.06,8.1,0.03,87,2005,10.38,0.51,20.8,168.48,0.5225154927952532,1.67,1.77
2005-09-13,1618,211814,1712420,8.07,8.15,8.02,8.1,0.0,73,2005,10.38,0.51,20.8,168.48,0.5225154927952532,1.67,1.77
2005-09-14,1618,218437,1759584,8.1,8.1,8.02,8.04,-0.06,76,2005,10.31,0.51,20.8,167.232,0.5186450076634365,1.67,1.77
2005-09-15,1618,183000,1469460,8.1,8.1,8.01,8.04,0.0,58,2005,10.31,0.51,20.8,167.232,0.5186450076634365,1.67,1.77
2005-09-16,1618,348991,2794055,8.04,8.09,7.95,7.95,-0.09,95,2005,10.19,0.5,20.8,165.36,0.5128392799657115,1.67,1.77
2005-09-19,1618,115754,919429,8.0,8.0,7.9,7.93,-0.02,46,2005,10.17,0.5,20.8,164.944,0.511549118255106,1.67,1.77
2005-09-20,1618,323844,2553876,7.85,7.93,7.8,7.91,-0.02,93,2005,10.14,0.5,20.8,164.52800000000002,0.5102589565445004,1.67,1.77
2005-09-21,1618,610549,4853125,7.91,8.04,7.9,7.91,0.0,117,2005,10.14,0.5,20.8,164.52800000000002,0.5102589565445004,1.67,1.77
2005-09-22,1618,344926,2701273,7.81,7.9,7.81,7.83,-0.08,112,2005,10.04,0.49,20.8,162.864,0.5050983097020781,1.67,1.77
2005-09-23,1618,514000,4037670,7.84,7.92,7.82,7.87,0.04,100,2005,10.09,0.49,20.8,163.696,0.5076786331232892,1.67,1.77
2005-09-26,1618,785000,6005580,7.87,7.87,7.51,7.58,-0.29,162,2005,9.72,0.48,20.8,157.66400000000002,0.48897128831950865,1.67,1.77
2005-09-27,1618,288004,2161707,7.51,7.57,7.43,7.43,-0.15,89,2005,9.53,0.47,20.8,154.544,0.4792950754899668,1.67,1.77
2005-09-28,1618,426119,3122618,7.42,7.43,7.25,7.25,-0.18,120,2005,9.29,0.46,20.8,150.8,0.46768362009451675,1.67,1.77
2005-09-29,1618,948249,6856903,7.1,7.47,7.1,7.4,0.15,225,2005,9.49,0.47,20.8,153.92000000000002,0.47735983292405854,1.67,1.77
2005-09-30,1618,327053,2437576,7.4,7.51,7.4,7.45,0.05,102,2005,9.55,0.47,20.8,154.96,0.4805852372005724,1.67,1.77
2005-10-03,1618,322709,2381901,7.48,7.49,7.32,7.34,-0.11,132,2005,9.41,0.46,20.8,152.672,0.4711025698467448,1.67,1.77
2005-10-04,1618,330000,2418830,7.34,7.39,7.28,7.3,-0.04,85,2005,9.36,0.46,20.8,151.84,0.4685352533898143,1.67,1.77
2005-10-05,1618,352998,2572802,7.38,7.38,7.21,7.21,-0.09,108,2005,9.24,0.45,20.8,149.96800000000002,0.46275879136172077,1.67,1.77
2005-10-06,1618,310345,2248823,7.23,7.3,7.21,7.24,0.03,104,2005,9.28,0.46,20.8,150.592,0.46468427870441864,1.67,1.77
2005-10-07,1618,1078999,8076842,7.25,7.7,7.25,7.65,0.41,305,2005,9.81,0.48,20.8,159.12,0.4909992723879561,1.67,1.77
2005-10-11,1618,1020697,7950460,7.75,7.87,7.66,7.75,0.1,270,2005,9.94,0.49,20.8,161.20000000000002,0.4974175635302824,1.67,1.77
2005-10-12,1618,543861,4229334,7.75,7.85,7.68,7.69,-0.06,177,2005,9.86,0.48,20.8,159.95200000000003,0.49356658884488663,1.67,1.77
2005-10-13,1618,513470,3888289,7.75,7.75,7.53,7.56,-0.13,138,2005,9.69,0.48,20.8,157.248,0.4852228103598625,1.67,1.77
2005-10-14,1618,460000,3526430,7.61,7.73,7.56,7.69,0.13,142,2005,9.86,0.48,20.8,159.95200000000003,0.49356658884488663,1.67,1.77
2005-10-17,1618,1161000,8933680,7.75,7.82,7.62,7.62,-0.07,247,2005,9.77,0.48,20.8,158.496,0.4890737850452582,1.67,1.77
2005-10-18,1618,728696,5590910,7.63,7.79,7.62,7.63,0.01,183,2005,9.78,0.48,20.8,158.704,0.48971561415949083,1.67,1.77
2005-10-19,1618,491471,3636717,7.62,7.62,7.12,7.13,-0.5,184,2005,9.14,0.45,20.8,148.304,0.4576241584478597,1.67,1.77
2005-10-20,1618,911000,6561570,7.2,7.44,7.0,7.1,-0.03,253,2005,9.1,0.45,20.8,147.68,0.4556986711051618,1.67,1.77
2005-10-21,1618,925000,6735070,7.09,7.4,7.09,7.36,0.26,304,2005,9.44,0.46,20.8,153.08800000000002,0.4723862280752101,1.67,1.77
2005-10-24,1618,1221000,7964860,6.59,6.65,6.33,6.37,0.0,304,2005,8.17,0.4,20.8,132.496,0.4088451457661804,1.67,1.77
2005-10-25,1618,1135658,7219992,6.5,6.5,6.22,6.29,-0.08,218,2005,8.74,0.4,20.8,130.832,0.40371051285231946,1.67,1.77
2005-10-26,1618,752664,4589368,6.29,6.33,6.0,6.03,-0.26,186,2005,8.38,0.38,20.8,125.424,0.38702295588227126,1.67,1.77
2005-10-27,1618,1199005,7010159,6.0,6.0,5.7,5.71,-0.32,229,2005,7.93,0.36,20.8,118.768,0.36648442422682737,1.67,1.77
2005-10-28,1618,783550,4391472,5.71,5.71,5.48,5.62,-0.09,183,2005,7.81,0.39,20.8,116.896,0.36070796219873374,1.67,1.77
2005-10-31,1618,486000,2799290,5.65,5.86,5.65,5.79,0.17,146,2005,8.04,0.4,20.8,120.432,0.3716190571406883,1.67,1.77
2005-11-01,1618,2013200,12306562,5.85,6.19,5.82,6.19,0.4,436,2005,8.6,0.42,20.8,128.752,0.39729222170999323,1.67,1.77
2005-11-02,1618,1397604,8616001,6.2,6.27,6.06,6.07,-0.12,327,2005,13.2,0.41,20.8,126.25600000000001,0.36252624421708396,1.67,1.77
2005-11-03,1618,796568,4795265,6.07,6.1,5.98,5.98,-0.09,175,2005,13.0,0.4,20.8,124.38400000000001,0.3571510610244089,1.67,1.77
2005-11-04,1618,630398,3781214,6.0,6.05,5.96,6.02,0.04,143,2005,13.09,0.41,20.8,125.216,0.3595400313322644,1.67,1.77
2005-11-07,1618,477355,2849543,6.02,6.03,5.9,5.9,-0.12,108,2005,12.83,0.4,20.8,122.72000000000001,0.3523731204086978,1.67,1.77
2005-11-08,1618,533875,3160671,5.91,5.99,5.89,5.9,0.0,119,2005,12.83,0.4,20.8,122.72000000000001,0.3523731204086978,1.67,1.77
2005-11-09,1618,504411,2989812,5.96,5.97,5.88,5.91,0.01,115,2005,12.85,0.4,20.8,122.92800000000001,0.3529703629856616,1.67,1.77
2005-11-10,1618,1101935,6776882,5.92,6.26,5.92,6.12,0.21,325,2005,13.3,0.41,20.8,127.296,0.3655124571019034,1.67,1.77
2005-11-11,1618,1798603,11488837,6.23,6.5,6.2,6.5,0.38,457,2005,14.13,0.44,20.8,135.20000000000002,0.3882076750265314,1.67,1.77
2005-11-14,1618,1663925,11300678,6.78,6.9,6.6,6.9,0.4,385,2005,15.0,0.47,20.8,143.52,0.4120973781050871,1.67,1.77
2005-11-15,1618,1099711,7571740,6.98,7.2,6.7,6.8,-0.1,283,2005,14.78,0.46,20.8,141.44,0.4061249523354482,1.67,1.77
2005-11-16,1618,508005,3418013,6.7,6.85,6.69,6.69,-0.11,156,2005,14.54,0.45,20.8,139.15200000000002,0.39955528398884543,1.67,1.77
2005-11-17,1618,464957,3150208,6.69,6.8,6.69,6.79,0.1,165,2005,14.76,0.46,20.8,141.232,0.4055277097584843,1.67,1.77
2005-11-18,1618,590175,4001559,6.82,6.9,6.7,6.71,-0.08,149,2005,14.59,0.45,20.8,139.568,0.4007497691427732,1.67,1.77
2005-11-21,1618,337019,2251129,6.71,6.76,6.62,6.64,-0.07,113,2005,14.43,0.45,20.8,138.112,0.3965690711040259,1.67,1.77
2005-11-22,1618,214043,1431983,6.6,6.75,6.6,6.66,0.02,73,2005,14.48,0.45,20.8,138.52800000000002,0.39776355625795373,1.67,1.77
2005-11-23,1618,308334,2061576,6.66,6.71,6.66,6.7,0.04,93,2005,14.57,0.45,20.8,139.36,0.4001525265658093,1.67,1.77
2005-11-24,1618,522550,3569432,6.7,6.92,6.7,6.87,0.17,180,2005,14.93,0.46,20.8,142.89600000000002,0.41030565037419553,1.67,1.77
2005-11-25,1618,736534,4958356,6.87,6.9,6.6,6.75,-0.12,164,2005,14.67,0.46,20.8,140.4,0.4031387394506287,1.67,1.77
2005-11-28,1618,356066,2395720,6.68,6.9,6.65,6.75,0.0,91,2005,14.67,0.46,20.8,140.4,0.4031387394506287,1.67,1.77
2005-11-29,1618,401543,2687559,6.75,6.81,6.65,6.65,-0.1,114,2005,14.46,0.45,20.8,138.32000000000002,0.3971663136809898,1.67,1.77
2005-11-30,1618,620114,4130729,6.7,6.72,6.62,6.68,0.03,136,2005,14.52,0.45,20.8,138.944,0.39895804141188146,1.67,1.77
2005-12-01,1618,275488,1836286,6.68,6.69,6.63,6.65,-0.03,75,2005,14.46,0.45,20.8,138.32000000000002,0.3971663136809898,1.67,1.77
2005-12-02,1618,1011491,6793114,6.65,6.8,6.62,6.78,0.13,253,2005,14.74,0.46,20.8,141.024,0.3995091123568386,1.67,1.77
2005-12-05,1618,499374,3427352,6.82,6.95,6.8,6.88,0.1,198,2005,14.96,0.46,20.8,143.104,0.40540157714086283,1.67,1.77
2005-12-06,1618,768576,5240506,6.89,6.89,6.72,6.75,-0.13,214,2005,14.67,0.46,20.8,140.4,0.39774137292163136,1.67,1.77
2005-12-07,1618,631930,4321839,6.88,6.91,6.77,6.81,0.06,214,2005,14.8,0.46,20.8,141.648,0.40127685179204586,1.67,1.77
2005-12-08,1618,283910,1924281,6.8,6.85,6.72,6.72,-0.09,124,2005,14.61,0.45,20.8,139.776,0.3959736334864241,1.67,1.77
2005-12-09,1618,327337,2224693,6.8,6.85,6.67,6.85,0.13,105,2005,14.89,0.46,20.8,142.48,0.40363383770565553,1.67,1.77
2005-12-12,1618,1787692,12346648,7.02,7.1,6.8,7.0,0.15,334,2005,15.22,0.47,20.8,145.6,0.4124725348816918,1.67,1.77
2005-12-13,1618,875543,6203507,7.0,7.18,7.0,7.1,0.1,257,2005,15.43,0.48,20.8,147.68,0.41836499966571594,1.67,1.77
2005-12-14,1618,817877,5857375,7.18,7.29,7.05,7.05,-0.05,261,2005,15.33,0.48,20.8,146.64000000000001,0.4154187672737039,1.67,1.77
2005-12-15,1618,794868,5503433,7.05,7.05,6.83,6.85,-0.2,232,2005,14.89,0.46,20.8,142.48,0.40363383770565553,1.67,1.77
2005-12-16,1618,641394,4414271,6.86,7.0,6.85,6.85,0.0,171,2005,14.89,0.46,20.8,142.48,0.40363383770565553,1.67,1.77
2005-12-19,1618,549629,3794770,6.82,6.99,6.82,6.9,0.05,181,2005,15.0,0.47,20.8,143.52,0.4065800700976676,1.67,1.77
2005-12-20,1618,779607,5469107,6.9,7.08,6.85,6.97,0.07,206,2005,15.15,0.47,20.8,144.976,0.4107047954464845,1.67,1.77
2005-12-21,1618,498611,3497310,7.08,7.08,6.98,6.98,0.01,128,2005,15.17,0.47,20.8,145.18400000000003,0.411294041924887,1.67,1.77
2005-12-22,1618,1965023,14254271,7.0,7.4,7.0,7.22,0.24,443,2005,15.7,0.49,20.8,150.176,0.4254359574065449,1.67,1.77
2005-12-23,1618,779235,5646753,7.34,7.34,7.18,7.21,-0.01,202,2005,15.67,0.49,20.8,149.96800000000002,0.4248467109281426,1.67,1.77
