date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROA,ROE
2007-01-02,6150,1911,41466,21.7,21.7,21.7,21.7,1.4,495,2007,0.0,2.79,6.52,141.48399999999998,0.3621978346056064,0,0
2007-01-03,6150,1365,31665,23.2,23.2,23.2,23.2,1.5,485,2007,0.0,2.98,6.52,151.26399999999998,0.3872345512834133,0,0
2007-01-04,6150,7827,184186,24.8,24.8,21.6,23.0,-0.2,2715,2007,0.0,2.95,6.52,149.95999999999998,0.383896322393039,0,0
2007-01-05,6150,4158,96463,23.0,24.6,21.75,24.6,1.6,1482,2007,0.0,3.16,6.52,160.392,0.4106021535160331,0,0
2007-01-08,6150,4303,109915,24.7,26.25,23.5,25.6,1.0,1574,2007,0.0,3.29,6.52,166.912,0.4272932979679044,0,0
2007-01-09,6150,1644,44700,26.0,27.35,25.8,27.35,1.75,578,2007,0.0,3.51,6.52,178.322,0.45650280075867905,0,0
2007-01-10,6150,3711,106814,28.95,29.25,27.0,29.25,1.9,1272,2007,0.0,3.75,6.52,190.70999999999998,0.4882159752172344,0,0
2007-01-11,6150,7637,229606,31.25,31.25,27.3,29.5,0.25,2736,2007,0.0,3.79,6.52,192.33999999999997,0.4923887613302022,0,0
2007-01-12,6150,4130,119924,29.25,30.6,28.0,28.6,-0.9,1788,2007,0.0,3.67,6.52,186.472,0.47736673132351815,0,0
2007-01-15,6150,3620,97922,28.6,28.6,26.6,26.6,-2.0,1432,2007,0.0,3.41,6.52,173.432,0.4439844424197756,0,0
2007-01-16,6150,643,15926,24.75,24.75,24.75,24.75,-1.85,276,2007,0.0,3.18,6.52,161.36999999999998,0.4131058251838137,0,0
2007-01-17,6150,212,4887,23.05,23.05,23.05,23.05,-1.7,108,2007,0.0,2.96,6.52,150.286,0.3847308796156326,0,0
2007-01-18,6150,1130,24241,21.45,21.45,21.45,21.45,-1.6,458,2007,0.0,2.75,6.52,139.85399999999998,0.35802504849263855,0,0
2007-01-19,6150,3572,76531,20.5,22.95,20.5,22.95,1.5,990,2007,0.0,2.95,6.52,149.634,0.38306176517044543,0,0
2007-01-22,6150,5873,142589,24.55,24.55,23.0,24.55,1.6,1780,2007,0.0,3.15,6.52,160.066,0.40976759629343956,0,0
2007-01-23,6150,3533,87022,24.35,25.5,23.6,23.9,-0.65,1365,2007,0.0,3.07,6.52,155.82799999999997,0.3989183523997232,0,0
2007-01-24,6150,2829,64878,24.0,24.7,22.3,22.55,-1.35,1169,2007,0.0,2.89,6.52,147.02599999999998,0.37638530738969694,0,0
2007-01-25,6150,2498,54385,21.75,22.55,21.5,21.55,-1.0,999,2007,0.0,2.77,6.52,140.506,0.35969416293782575,0,0
2007-01-26,6150,1748,39632,21.4,23.05,21.0,23.05,1.5,646,2007,0.0,2.96,6.52,150.286,0.3847308796156326,0,0
2007-01-29,6150,2257,51160,23.7,23.7,21.5,21.7,-1.35,911,2007,0.0,2.79,6.52,141.48399999999998,0.3621978346056064,0,0
2007-01-30,6150,1068,23510,21.7,22.6,21.7,21.9,0.2,525,2007,0.0,2.81,6.52,142.78799999999998,0.3655360634959806,0,0
2007-01-31,6150,1614,34004,21.85,22.5,20.4,20.9,-1.0,716,2007,0.0,2.68,6.52,136.26799999999997,0.34884491904410936,0,0
2007-02-01,6150,1928,38836,21.3,21.3,19.5,19.5,-1.4,772,2007,0.0,2.5,6.52,127.13999999999999,0.3254773168114896,0,0
2007-02-02,6150,3881,79436,19.5,20.85,19.3,20.2,0.7,1093,2007,0.0,2.59,6.52,131.70399999999998,0.351435679217547,0,0
2007-02-05,6150,3710,70483,19.5,19.5,18.8,18.8,-1.4,1423,2007,0.0,2.41,6.52,122.576,0.32707875095494476,0,0
2007-02-06,6150,2060,39767,18.6,20.0,18.6,19.6,0.8,911,2007,0.0,2.52,6.52,127.792,0.34099699567643177,0,0
2007-02-07,6150,1394,27642,19.6,20.2,19.45,19.65,0.05,606,2007,0.0,2.52,6.52,128.118,0.3418668859715247,0,0
2007-02-08,6150,861,16814,19.8,20.05,19.0,19.5,-0.15,415,2007,0.0,2.5,6.52,127.13999999999999,0.33925721508624584,0,0
2007-02-09,6150,1080,20999,19.2,19.8,19.2,19.25,-0.25,381,2007,0.0,2.47,6.52,125.50999999999999,0.3349077636107812,0,0
2007-02-12,6150,1146,21421,19.5,19.5,18.3,18.4,-0.85,431,2007,0.0,2.36,6.52,119.96799999999999,0.32011962859420123,0,0
2007-02-13,6150,1302,25341,18.4,19.65,18.2,19.65,1.25,375,2007,0.0,2.52,6.52,128.118,0.3418668859715247,0,0
2007-02-14,6150,2030,40927,19.85,20.9,19.8,19.8,0.15,742,2007,0.0,2.54,6.52,129.096,0.3444765568568035,0,0
2007-02-26,6150,1186,23717,20.8,20.8,19.0,19.05,-0.75,454,2007,0.0,2.45,6.52,124.206,0.33142820243040944,0,0
2007-02-27,6150,1340,26917,19.1,20.35,19.1,20.35,1.3,420,2007,0.0,2.61,6.52,132.682,0.3540453501028258,0,0
2007-03-01,6150,4650,98453,19.55,21.75,19.55,21.75,1.4,1568,2007,0.0,2.79,6.52,141.81,0.3784022783654281,0,0
2007-03-02,6150,5689,131345,23.25,23.25,22.3,23.25,1.5,1842,2007,0.0,2.98,6.52,151.59,0.4198300240919677,0,0
2007-03-05,6150,1971,41290,21.5,21.6,20.5,20.5,-1.5,767,2007,0.0,2.63,6.52,133.66,0.3701727094144231,0,0
2007-03-06,6150,1699,36063,20.5,21.9,20.0,21.9,1.4,624,2007,0.0,2.81,6.52,142.78799999999998,0.39545279688662754,0,0
2007-03-07,6150,2702,61838,23.0,23.4,22.4,22.5,0.6,1055,2007,0.0,2.89,6.52,146.7,0.406287120089001,0,0
2007-03-08,6150,1499,33386,22.5,22.9,22.0,22.1,-0.4,718,2007,0.0,2.84,6.52,144.092,0.39906423795408547,0,0
2007-03-09,6150,1075,23896,22.5,22.7,22.0,22.0,-0.1,487,2007,0.0,2.82,6.52,143.44,0.3972585174203565,0,0
2007-03-12,6150,956,21251,22.2,22.7,21.5,22.1,0.1,466,2007,0.0,2.84,6.52,144.092,0.39906423795408547,0,0
2007-03-13,6150,3871,90239,22.3,23.6,22.1,23.6,1.5,1231,2007,0.0,3.03,6.52,153.87199999999999,0.4261500459600187,0,0
2007-03-14,6150,6707,169281,25.25,25.25,24.8,25.25,1.65,1499,2007,0.0,3.24,6.52,164.63,0.45594443476654556,0,0
2007-03-15,6150,9311,248011,27.0,27.0,25.5,27.0,1.75,2839,2007,0.0,3.47,6.52,176.04,0.48754454410680115,0,0
2007-03-16,6150,4024,103430,26.5,26.5,25.15,25.15,-1.85,1530,2007,0.0,3.23,6.52,163.97799999999998,0.4541387142328166,0,0
2007-03-19,6150,2449,61529,25.1,26.5,24.0,25.5,0.35,987,2007,0.0,3.27,6.52,166.26,0.4604587361008678,0,0
2007-03-20,6150,2538,67747,25.8,27.2,25.8,26.4,0.9,1059,2007,0.0,3.39,6.52,172.128,0.4767102209044277,0,0
2007-03-21,6150,1926,51156,26.6,27.3,25.5,25.6,-0.8,753,2007,0.0,3.29,6.52,166.912,0.46226445663459664,0,0
2007-03-22,6150,1364,35340,26.5,26.5,25.6,25.8,0.2,490,2007,0.0,3.31,6.52,168.21599999999998,0.4658758977020544,0,0
2007-03-23,6150,2155,55228,26.0,26.3,24.8,25.1,-0.7,752,2007,0.0,3.22,6.52,163.652,0.4532358539659521,0,0
2007-03-26,6150,1598,41122,25.5,26.3,25.1,25.6,0.5,611,2007,0.0,3.29,6.52,166.912,0.46226445663459664,0,0
2007-03-27,6150,4766,127516,25.7,27.35,25.05,27.35,1.75,1498,2007,0.0,3.51,6.52,178.322,0.4938645659748523,0,0
2007-03-28,6150,6650,189702,28.7,29.0,27.75,28.25,0.9,2201,2007,0.0,3.63,6.52,184.19,0.5101160507784124,0,0
2007-03-29,6150,5063,149985,28.25,30.2,28.25,29.6,1.35,1687,2007,0.0,3.8,6.52,192.992,0.5344932779837523,0,0
2007-03-30,6150,3531,106174,29.55,31.0,29.5,30.0,0.4,1298,2007,0.0,3.85,6.52,195.6,0.541716160118668,0,0
2007-04-02,6150,2882,91670,30.4,32.1,30.4,32.1,2.1,939,2007,0.0,4.12,6.52,209.292,0.5917425434196731,0,0
2007-04-03,6150,1420,48712,34.3,34.3,34.3,34.3,2.2,569,2007,0.0,4.4,6.52,223.63599999999997,0.6322981071431397,0,0
2007-04-04,6150,1346,49382,36.7,36.7,36.7,36.7,2.4,483,2007,0.0,4.71,6.52,239.284,0.6765405402960126,0,0
2007-04-09,6150,9364,356227,39.25,39.25,35.1,37.9,1.2,3344,2007,0.0,4.87,6.52,247.10799999999998,0.6986617568724489,0,0
2007-04-10,6150,4323,154406,36.95,36.95,35.25,35.25,-2.65,1638,2007,0.0,4.53,6.52,229.82999999999998,0.6498107369328187,0,0
2007-04-11,6150,3453,125160,35.3,37.0,35.3,36.95,1.7,1385,2007,0.0,4.74,6.52,240.91400000000002,0.6811491270827702,0,0
2007-04-12,6150,3276,121777,36.2,38.5,35.8,38.5,1.55,1293,2007,0.0,4.94,6.52,251.01999999999998,0.7097223651606672,0,0
2007-04-13,6150,3092,114586,38.9,38.9,36.0,36.5,-2.0,1248,2007,0.0,4.69,6.52,237.98,0.6728536708666065,0,0
2007-04-16,6150,4581,181828,38.5,40.75,38.1,39.0,0.9,1784,2007,0.0,5.01,6.52,254.27999999999997,0.7189395387341823,0,0
2007-04-17,6150,3599,132472,38.0,38.8,36.3,36.3,-2.7,1466,2007,0.0,4.66,6.52,236.67599999999996,0.6691668014372004,0,0
2007-04-18,6150,2343,80914,35.3,36.2,33.8,34.5,-1.8,1014,2007,0.0,4.43,6.52,224.94,0.6359849765725459,0,0
2007-04-19,6150,1506,52177,35.4,35.5,33.5,34.55,0.05,666,2007,0.0,4.44,6.52,225.26599999999996,0.6369066939298973,0,0
2007-04-20,6150,2508,92258,35.3,36.95,35.1,36.95,2.4,877,2007,0.0,4.74,6.52,240.91400000000002,0.6811491270827702,0,0
2007-04-23,6150,1798,65461,36.8,37.1,36.0,36.0,-0.95,719,2007,0.0,4.62,6.52,234.71999999999997,0.6636364972930913,0,0
2007-04-24,6150,789,28657,35.2,37.0,35.2,36.05,0.05,390,2007,0.0,4.63,6.52,235.04599999999996,0.6645582146504428,0,0
2007-04-25,6150,1129,40335,36.8,36.8,35.1,35.5,-0.55,518,2007,0.0,4.56,6.52,231.45999999999998,0.6544193237195762,0,0
2007-04-26,6150,1538,53796,36.2,36.3,34.0,35.0,-0.5,672,2007,0.0,4.49,6.52,228.2,0.6452021501460611,0,0
2007-04-27,6150,1496,52711,35.5,35.9,34.6,34.6,-0.4,697,2007,0.0,4.44,6.52,225.59199999999998,0.637828411287249,0,0
2007-04-30,6150,1859,60702,34.0,34.2,32.25,32.3,-2.3,796,2007,0.0,4.15,6.52,210.59599999999998,0.5954294128490791,0,0
2007-05-02,6150,877,29873,33.0,34.55,32.7,34.55,2.25,341,2007,0.0,4.44,6.52,225.26599999999996,0.6505187753384694,0,0
2007-05-03,6150,2871,100446,35.9,36.8,32.6,34.0,-0.55,1282,2007,0.0,4.36,6.52,221.67999999999998,0.6401631942549338,0,0
2007-05-04,6150,970,33462,35.3,35.3,34.0,34.0,0.0,490,2007,0.0,4.36,6.52,221.67999999999998,0.6401631942549338,0,0
2007-05-07,6150,3259,117161,34.1,36.35,34.0,36.25,2.25,1242,2007,0.0,4.65,6.52,236.35,0.6825269350512162,0,0
2007-05-08,6150,2058,73050,35.6,36.4,34.7,35.25,-1.0,929,2007,0.0,4.53,6.52,229.82999999999998,0.6636986058084241,0,0
2007-05-09,6150,807,28441,34.7,35.95,34.7,35.0,-0.25,410,2007,0.0,4.49,6.52,228.2,0.658991523497726,0,0
2007-05-10,6150,599,21196,35.6,35.6,35.0,35.2,0.2,321,2007,0.0,4.0,6.52,229.504,0.6627571893462845,0,0
