date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROE,ROA
2013-10-21,3167,4180500,139046599,32.0,35.7,32.0,34.2,0.0,2823,2013,0.0,2.01,6.92,236.66400000000002,1.302952542079877,6.17,13.37
2013-10-22,3167,1785438,59979298,34.0,34.2,33.2,33.2,-1.0,1120,2013,25.34,1.96,6.92,229.74400000000003,1.264854514533682,6.17,13.37
2013-10-23,3167,1105204,37094022,33.2,34.05,33.0,33.0,-0.2,728,2013,25.19,1.94,6.92,228.35999999999999,1.2572349090244428,6.17,13.37
2013-10-24,3167,938397,31232238,33.2,33.85,32.7,33.2,0.2,594,2013,25.34,1.96,6.92,229.74400000000003,1.264854514533682,6.17,13.37
2013-10-25,3167,2535000,87997100,33.45,35.7,33.45,35.5,2.3,1486,2013,27.1,2.09,6.92,245.66,1.3524799778899308,6.17,13.37
2013-10-28,3167,2059566,71921734,35.8,36.5,33.5,34.45,-1.05,1119,2013,26.3,2.03,6.92,238.394,1.312477048966426,6.17,13.37
2013-10-29,3167,949000,32036450,33.85,34.15,33.5,33.6,-0.85,498,2013,25.65,1.98,6.92,232.512,1.2800937255521598,6.17,13.37
2013-10-30,3167,779325,26580711,33.95,34.55,33.6,34.5,0.9,514,2013,26.34,2.03,6.92,238.74,1.3143819503437355,6.17,13.37
2013-10-31,3167,709130,23865174,34.5,34.5,33.4,33.4,-1.1,453,2013,25.5,1.97,6.92,231.128,1.2724741200429208,6.17,13.37
2013-11-01,3167,558000,18706900,33.5,33.95,33.2,33.35,-0.05,318,2013,25.46,1.96,6.92,230.782,1.270569218665611,6.17,13.37
2013-11-04,3167,455000,15017200,33.5,33.7,32.8,32.8,-0.55,288,2013,25.04,1.93,6.92,226.97599999999997,1.1415322793579583,6.17,13.37
2013-11-05,3167,444000,14458550,32.8,33.25,32.1,32.1,-0.7,281,2013,24.5,1.89,6.92,222.132,1.1171703099814168,6.17,13.37
2013-11-06,3167,809500,25087547,32.1,32.2,30.5,30.7,-1.4,530,2013,23.44,1.81,6.92,212.444,1.0684463712283332,6.17,13.37
2013-11-07,3167,425650,13744170,31.25,32.8,31.25,32.8,2.1,263,2013,25.04,1.93,6.92,226.97599999999997,1.1415322793579583,6.17,13.37
2013-11-08,3167,1018710,33583476,33.4,33.7,32.35,32.4,-0.4,571,2013,24.73,1.82,6.92,224.208,1.1276111539999347,6.17,13.37
2013-11-11,3167,641419,21315910,33.0,33.65,32.45,32.95,0.55,411,2013,25.15,1.85,6.92,228.014,1.1467527013672174,6.17,13.37
2013-11-12,3167,429400,13823570,32.95,33.0,31.8,32.0,-0.95,278,2013,24.43,1.79,6.92,221.44,1.1136900286419107,6.17,13.37
2013-11-13,3167,236100,7584595,32.0,32.65,31.6,32.65,0.65,152,2013,24.92,1.83,6.92,225.938,1.1363118573486994,6.17,13.37
2013-11-14,3167,425940,14061020,32.9,33.8,32.3,33.15,0.5,287,2013,25.31,1.86,6.92,229.398,1.1537132640462293,6.17,13.37
2013-11-15,3167,384050,12746807,33.3,33.6,32.95,33.05,-0.1,214,2013,25.23,1.85,6.92,228.706,1.1502329827067235,6.17,13.37
2013-11-18,3167,883205,29694331,33.35,34.3,33.0,34.25,1.2,436,2013,26.15,1.92,6.92,237.01,1.1919963587807951,6.17,13.37
2013-11-19,3167,1022160,35302892,34.3,35.2,33.75,34.05,-0.2,600,2013,25.99,1.91,6.92,235.62599999999998,1.1850357961017832,6.17,13.37
2013-11-20,3167,448101,15150174,33.8,34.4,33.5,33.6,-0.45,232,2013,25.65,1.88,6.92,232.512,1.1693745300740064,6.17,13.37
2013-11-21,3167,308192,10250632,33.6,34.0,33.0,33.2,-0.4,183,2013,25.34,1.86,6.92,229.74400000000003,1.1554534047159826,6.17,13.37
2013-11-22,3167,252100,8441700,33.3,33.85,33.25,33.3,0.1,168,2013,25.42,1.87,6.92,230.43599999999998,1.1589336860554884,6.17,13.37
2013-11-25,3167,305010,10053531,33.5,33.55,32.5,32.85,-0.45,198,2013,25.08,1.84,6.92,227.322,1.1432724200277116,6.17,13.37
2013-11-26,3167,447000,14756800,33.0,33.55,32.9,33.0,0.15,245,2013,25.19,1.85,6.92,228.35999999999999,1.1484928420369704,6.17,13.37
2013-11-27,3167,490421,16215385,33.0,33.55,32.65,33.0,0.0,258,2013,25.19,1.85,6.92,228.35999999999999,1.1484928420369704,6.17,13.37
2013-11-28,3167,430001,14193285,33.05,33.2,32.85,33.2,0.2,219,2013,25.34,1.86,6.92,229.74400000000003,1.1554534047159826,6.17,13.37
2013-11-29,3167,249000,8302550,33.6,33.6,33.25,33.35,0.15,162,2013,25.46,1.87,6.92,230.782,1.1606738267252414,6.17,13.37
2013-12-02,3167,882132,30200122,33.35,35.0,33.2,34.65,1.3,574,2013,26.45,1.94,6.92,239.778,1.1412120041007443,6.17,13.37
2013-12-03,3167,622145,21339709,34.5,34.7,34.0,34.2,-0.45,376,2013,26.11,1.92,6.92,236.66400000000002,1.1263910689825527,6.17,13.37
2013-12-04,3167,1776979,63462632,34.0,36.55,33.9,36.55,2.35,961,2013,27.9,2.05,6.92,252.926,1.203789285710886,6.17,13.37
2013-12-05,3167,2395069,92604047,38.0,39.1,37.6,39.1,2.55,1150,2013,29.85,2.19,6.92,270.572,1.2877745847139712,6.17,13.37
2013-12-06,3167,3043573,119286197,40.5,40.5,38.0,39.05,-0.05,1796,2013,29.81,2.19,6.92,270.226,1.2861278141452832,6.17,13.37
2013-12-09,3167,1497001,57736537,39.5,39.6,37.65,38.5,-0.55,933,2013,29.39,2.16,6.92,266.42,1.2680133378897158,6.17,13.37
2013-12-10,3167,1621000,60554800,38.0,38.45,36.6,37.5,-1.0,908,2013,28.63,2.1,6.92,259.5,1.235077926515957,6.17,13.37
2013-12-11,3167,903100,34119574,37.7,38.3,37.0,38.1,0.6,551,2013,29.08,2.14,6.92,263.652,1.2548391733402122,6.17,13.37
2013-12-12,3167,934000,35800000,37.7,39.0,37.7,38.1,0.0,554,2013,29.08,2.14,6.92,263.652,1.2548391733402122,6.17,13.37
2013-12-13,3167,637100,24161650,38.1,38.75,37.55,37.6,-0.5,386,2013,28.7,2.11,6.92,260.192,1.2383714676533328,6.17,13.37
2013-12-16,3167,549000,20349700,37.6,37.7,36.85,36.9,-0.7,328,2013,28.17,2.07,6.92,255.34799999999998,1.2153166796917017,6.17,13.37
2013-12-17,3167,382402,14261071,36.9,37.8,36.9,37.0,0.1,244,2013,28.24,2.08,6.92,256.04,1.2186102208290777,6.17,13.37
2013-12-18,3167,325022,12092311,37.2,37.6,36.95,37.1,0.1,215,2013,28.32,2.08,6.92,256.732,1.2219037619664537,6.17,13.37
