date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROA,ROE
2015-01-05,4549,241000,35367500,145.0,148.5,145.0,146.5,2.0,204,2015,27.28,5.95,3.77,552.305,6.045628042352945,0,0
2015-01-06,4549,242000,34352000,145.0,145.0,140.5,141.5,-5.0,216,2015,26.35,5.74,3.77,533.455,5.839292614286292,0,0
2015-01-07,4549,153000,21706000,141.0,144.0,140.0,141.5,0.0,135,2015,26.35,5.74,3.77,533.455,5.839292614286292,0,0
2015-01-08,4549,315000,45657000,142.5,147.0,142.0,144.0,2.5,276,2015,26.82,5.84,3.77,542.88,5.94246032831962,0,0
2015-01-09,4549,173000,24890000,146.0,146.0,142.5,143.5,-0.5,132,2015,26.72,5.82,3.77,540.995,5.9218267855129545,0,0
2015-01-12,4549,275000,40143500,145.0,148.0,144.0,144.5,1.0,245,2015,26.91,5.86,3.77,544.765,5.963093871126285,0,0
2015-01-13,4549,120000,17286500,143.5,146.0,142.5,144.0,-0.5,108,2015,26.82,5.84,3.77,542.88,5.94246032831962,0,0
2015-01-14,4549,205000,28976500,143.5,143.5,140.0,140.0,-4.0,188,2015,26.07,5.68,3.77,527.8,5.777391985866297,0,0
2015-01-15,4549,504000,68051500,140.0,140.0,132.0,136.0,-4.0,386,2015,25.33,5.52,3.77,512.72,5.612323643412974,0,0
2015-01-16,4549,116000,15624500,136.0,136.0,133.5,134.0,-2.0,100,2015,24.95,5.44,3.77,505.18,5.529789472186312,0,0
2015-01-19,4549,158000,21003500,134.5,135.0,131.0,131.0,-3.0,107,2015,24.39,5.32,3.77,493.87,5.405988215346321,0,0
2015-01-20,4549,234000,31697500,131.0,138.5,131.0,137.0,6.0,195,2015,25.51,5.56,3.77,516.49,5.6535907290263046,0,0
2015-01-21,4549,276000,38281000,137.0,140.5,135.5,140.0,3.0,228,2015,26.07,5.68,3.77,527.8,5.777391985866297,0,0
2015-01-22,4549,212000,29721000,140.0,144.0,137.5,138.5,-1.5,176,2015,25.79,5.62,3.77,522.145,5.715491357446301,0,0
2015-01-23,4549,144000,19876500,138.5,139.0,137.0,139.0,0.5,121,2015,25.88,5.64,3.77,524.03,5.736124900252966,0,0
2015-01-26,4549,89000,12348000,140.5,140.5,138.5,138.5,-0.5,75,2015,25.79,5.62,3.77,522.145,5.715491357446301,0,0
2015-01-27,4549,100000,13900000,140.0,140.0,138.5,138.5,0.0,81,2015,25.79,5.62,3.77,522.145,5.715491357446301,0,0
2015-01-28,4549,88000,12126000,138.5,139.0,137.5,139.0,0.5,73,2015,25.88,5.64,3.77,524.03,5.736124900252966,0,0
