date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROE,ROA
2005-09-02,2033,1057000,10852550,10.0,10.4,10.0,10.3,0.25,217,2005,11.84,0.9,7.4,76.22000000000001,0.5401061788373617,1.37,1.43
2005-09-05,2033,385000,3932800,10.35,10.4,10.05,10.3,0.0,73,2005,11.84,0.9,7.4,76.22000000000001,0.5401061788373617,1.37,1.43
2005-09-06,2033,334002,3410220,10.15,10.25,10.1,10.25,-0.05,60,2005,11.78,0.9,7.4,75.85000000000001,0.5374843041828113,1.37,1.43
2005-09-07,2033,194000,1958000,10.25,10.25,10.0,10.15,-0.1,49,2005,11.67,0.89,7.4,75.11,0.5322405548737107,1.37,1.43
2005-09-08,2033,673000,6764180,10.15,10.25,9.95,10.0,-0.15,112,2005,11.49,0.88,7.4,74.0,0.5243749309100598,1.37,1.43
2005-09-09,2033,96045,951157,9.95,9.95,9.88,9.9,-0.1,33,2005,11.38,0.87,7.4,73.26,0.5191311816009592,1.37,1.43
2005-09-12,2033,41055,406901,9.98,10.0,9.85,9.85,-0.05,22,2005,11.32,0.86,7.4,72.89,0.5165093069464088,1.37,1.43
2005-09-13,2033,25020,247116,9.96,9.97,9.83,9.83,-0.02,16,2005,11.3,0.86,7.4,72.742,0.5154605570845887,1.37,1.43
2005-09-14,2033,77064,754652,9.95,9.95,9.6,9.8,-0.03,48,2005,11.26,0.86,7.4,72.52000000000001,0.5138874322918586,1.37,1.43
2005-09-15,2033,76000,716820,9.61,9.61,9.26,9.39,-0.41,38,2005,10.79,0.82,7.4,69.486,0.4923880601245461,1.37,1.43
2005-09-16,2033,57600,537473,9.37,9.39,9.27,9.27,-0.12,27,2005,10.66,0.81,7.4,68.598,0.48609556095362544,1.37,1.43
2005-09-19,2033,160006,1496514,9.27,9.43,9.27,9.3,0.03,63,2005,10.69,0.82,7.4,68.82000000000001,0.4876686857463557,1.37,1.43
2005-09-20,2033,88000,817480,9.23,9.35,9.23,9.3,0.0,37,2005,10.69,0.82,7.4,68.82000000000001,0.4876686857463557,1.37,1.43
2005-09-21,2033,73998,689420,9.3,9.37,9.26,9.31,0.01,31,2005,10.7,0.82,7.4,68.894,0.48819306067726564,1.37,1.43
2005-09-22,2033,102000,938500,9.18,9.29,9.18,9.21,-0.1,36,2005,10.59,0.81,7.4,68.15400000000001,0.48294931136816516,1.37,1.43
2005-09-23,2033,70245,646262,9.16,9.21,9.16,9.21,0.0,24,2005,10.59,0.81,7.4,68.15400000000001,0.48294931136816516,1.37,1.43
2005-09-26,2033,16402,150982,9.19,9.29,9.18,9.29,0.08,10,2005,10.68,0.82,7.4,68.746,0.4871443108154455,1.37,1.43
