date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROA,ROE
2016-03-09,4806,1704000,187403000,116.0,117.5,104.0,107.0,-5.0,1359,2016,32.13,3.38,2.55,272.84999999999997,7.208756717340645,0,0
2016-03-10,4806,721000,77305000,104.0,110.5,103.0,109.0,2.0,560,2016,32.73,3.44,2.55,277.95,7.343499833552621,0,0
2016-03-11,4806,1325000,148204500,110.0,115.0,108.0,115.0,6.0,932,2016,34.53,3.63,2.55,293.25,7.747729182188546,0,0
2016-03-14,4806,872000,100780000,114.5,119.0,112.0,113.0,-2.0,698,2016,33.93,3.57,2.55,288.15,7.61298606597657,0,0
2016-03-15,4806,667000,72564500,112.0,112.5,104.0,105.5,-7.5,423,2016,31.68,3.33,2.55,269.025,7.107699380181665,0,0
2016-03-16,4806,335000,35291500,105.5,107.5,104.5,104.5,-1.0,285,2016,31.38,3.3,2.55,266.47499999999997,7.040327822075676,0,0
2016-03-17,4806,276000,28829500,106.5,107.0,102.5,103.5,-1.0,245,2016,31.08,3.27,2.55,263.92499999999995,6.97295626396969,0,0
2016-03-18,4806,443000,47554500,104.5,110.5,102.5,110.0,6.5,343,2016,33.03,3.47,2.55,280.5,7.410871391658609,0,0
2016-03-21,4806,306000,33293000,108.5,111.0,107.0,109.0,-1.0,227,2016,32.73,3.44,2.55,277.95,7.343499833552621,0,0
2016-03-22,4806,127000,13598500,108.0,108.5,106.0,107.0,-2.0,113,2016,32.13,3.38,2.55,272.84999999999997,7.208756717340645,0,0
2016-03-23,4806,150000,15828500,106.0,107.0,104.0,105.0,-2.0,113,2016,31.53,3.31,2.55,267.75,7.074013601128672,0,0
2016-03-24,4806,128000,13613500,104.0,109.0,104.0,107.0,2.0,120,2016,32.13,3.38,2.55,272.84999999999997,7.208756717340645,0,0
2016-03-25,4806,128000,13847000,108.0,110.0,106.5,107.0,0.0,104,2016,32.13,3.38,2.55,272.84999999999997,7.208756717340645,0,0
2016-03-28,4806,103000,10892000,107.0,107.0,104.5,104.5,-2.5,75,2016,31.38,3.3,2.55,266.47499999999997,7.040327822075676,0,0
2016-03-29,4806,401000,39337900,106.0,106.0,94.1,94.1,-10.4,320,2016,28.26,2.97,2.55,239.95499999999996,6.339663617773408,0,0
2016-03-30,4806,736000,66142400,85.9,93.0,85.6,89.5,-4.6,596,2016,26.88,2.83,2.55,228.225,6.029754450485868,0,0
2016-03-31,4806,410000,36364200,89.5,92.0,85.1,89.0,-0.5,324,2016,26.73,2.81,2.55,226.95,5.996068671432874,0,0
2016-04-01,4806,151000,13149900,86.8,87.8,86.5,87.5,-1.5,136,2016,26.28,2.76,2.55,223.12499999999997,5.8950113342738915,0,0
2016-04-06,4806,135000,11593400,87.9,87.9,85.0,86.6,-0.9,119,2016,26.01,2.73,2.55,220.82999999999998,7.29165634812929,0,0
2016-04-07,4806,164000,14528300,87.0,89.8,87.0,89.5,2.9,139,2016,26.88,2.83,2.55,228.225,7.535834216600133,0,0
2016-04-08,4806,164000,14696700,88.4,90.9,88.4,90.5,1.0,116,2016,30.07,2.76,2.55,230.77499999999998,7.620033481590078,0,0
2016-04-11,4806,109000,9720500,89.0,91.0,88.0,90.0,-0.5,89,2016,29.9,2.75,2.55,229.49999999999997,7.577933849095104,0,0
2016-04-12,4806,159000,14627900,90.0,93.6,90.0,92.0,2.0,144,2016,30.56,2.81,2.55,234.6,7.746332379074997,0,0
2016-04-13,4806,379000,37126200,93.3,101.0,92.5,101.0,9.0,312,2016,33.55,3.08,2.55,257.54999999999995,8.504125763984506,0,0
2016-04-14,4806,164000,16270600,100.5,101.5,97.5,98.0,-3.0,132,2016,32.56,2.99,2.55,249.89999999999998,8.25152796901467,0,0
2016-04-15,4806,87000,8412600,98.0,98.4,96.0,96.1,-1.9,69,2016,31.93,2.93,2.55,245.05499999999998,8.091549365533774,0,0
2016-04-18,4806,108000,10554600,96.7,99.4,96.3,96.3,0.2,104,2016,31.99,2.94,2.55,245.56499999999997,8.10838921853176,0,0
2016-04-19,4806,152000,14287700,96.7,97.5,92.1,93.1,-3.2,132,2016,30.93,2.84,2.55,237.40499999999997,7.838951570563935,0,0
2016-04-20,4806,45000,4163100,96.0,96.0,91.6,92.0,-1.1,37,2016,30.56,2.81,2.55,234.6,7.746332379074997,0,0
2016-04-21,4806,112000,10643300,94.0,96.3,92.0,96.0,4.0,98,2016,31.89,2.93,2.55,244.79999999999998,8.08312943903478,0,0
2016-04-22,4806,41000,3870600,96.0,96.0,93.1,94.2,-1.8,37,2016,31.3,2.88,2.55,240.20999999999998,7.9315707620528775,0,0
2016-04-25,4806,89000,8511800,95.0,96.0,94.2,96.0,1.8,72,2016,31.89,2.93,2.55,244.79999999999998,8.08312943903478,0,0
2016-04-26,4806,23000,2173300,96.9,96.9,94.1,94.1,-1.9,20,2016,31.26,2.87,2.55,239.95499999999996,7.923150835553881,0,0
2016-04-27,4806,25000,2337100,93.0,94.9,92.7,93.8,-0.3,23,2016,31.16,2.86,2.55,239.18999999999997,7.897891056056897,0,0
2016-04-28,4806,116000,11207500,95.9,98.9,93.7,98.8,5.0,96,2016,32.82,3.02,2.55,251.93999999999997,8.318887381006626,0,0
2016-04-29,4806,336000,33344600,101.0,101.0,96.1,96.2,-2.6,166,2016,31.96,2.94,2.55,245.31,8.099969292032767,0,0
2016-05-03,4806,54000,5162900,97.5,97.5,95.0,96.0,-0.2,48,2016,31.89,2.93,2.55,244.79999999999998,7.223518927803171,0,0
2016-05-04,4806,40000,3730200,95.5,95.5,93.0,93.0,-3.0,32,2016,30.9,2.84,2.55,237.14999999999998,6.997783961309322,0,0
2016-05-05,4806,50000,4570800,93.9,93.9,91.0,91.0,-2.0,46,2016,30.23,2.78,2.55,232.04999999999998,6.847293983646756,0,0
2016-05-06,4806,95000,8822100,91.2,93.5,91.0,93.4,2.4,45,2016,31.03,2.85,2.55,238.17,7.027881956841835,0,0
2016-05-09,4806,39000,3664900,94.0,94.8,93.4,93.5,0.1,39,2016,31.06,2.85,2.55,238.42499999999998,7.035406455724964,0,0
2016-05-10,4806,40000,3747400,94.5,94.6,93.1,93.1,-0.4,30,2016,30.93,2.84,2.55,237.40499999999997,7.005308460192449,0,0
