date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROA,ROE
2018-01-02,4741,3000,200700,66.1,67.3,66.1,67.3,-0.2,3,2018,27.58,2.39,3.28,220.74399999999997,2.963062393118796,0,0
2018-01-03,4741,44000,2928200,66.1,67.0,66.1,66.9,-0.4,29,2018,27.42,2.37,3.28,219.43200000000002,2.9454513239174966,0,0
2018-01-04,4741,55000,3634500,66.4,66.5,65.9,66.4,-0.5,37,2018,27.21,2.35,3.28,217.792,2.923437487415871,0,0
2018-01-05,4741,13000,866500,67.2,67.2,66.0,66.7,0.3,11,2018,27.34,2.37,3.28,218.776,2.936645789316846,0,0
2018-01-08,4741,18000,1185200,66.7,66.7,65.6,65.6,-1.1,17,2018,26.89,2.33,3.28,215.16799999999998,2.88821534901327,0,0
2018-01-09,4741,36000,2350200,65.6,65.9,65.0,65.7,0.1,27,2018,26.93,2.33,3.28,215.496,2.8926181163135953,0,0
2018-01-10,4741,13000,843100,65.2,65.2,64.2,64.2,-1.5,12,2018,26.31,2.28,3.28,210.576,2.8265766068087186,0,0
2018-01-11,4741,26000,1713600,64.2,67.4,64.2,66.6,2.4,23,2018,27.3,2.36,3.28,218.44799999999998,2.932243022016521,0,0
2018-01-12,4741,15000,989200,66.0,66.1,65.8,65.8,-0.8,10,2018,26.97,2.33,3.28,215.82399999999998,2.89702088361392,0,0
2018-01-15,4741,50000,3279600,66.7,66.7,64.7,64.7,-1.1,13,2018,26.52,2.29,3.28,212.216,2.848590443310344,0,0
2018-01-16,4741,3000,196000,66.3,66.3,64.7,65.0,0.3,3,2018,26.64,2.3,3.28,213.2,2.8617987452113196,0,0
2018-01-17,4741,11000,713400,65.0,65.0,64.8,64.8,-0.2,9,2018,26.56,2.3,3.28,212.54399999999998,2.852993210610669,0,0
2018-01-18,4741,235000,15457900,64.5,68.0,64.5,66.8,2.0,33,2018,27.38,2.37,3.28,219.10399999999998,2.9410485566171714,0,0
2018-01-19,4741,31000,2099400,67.8,68.3,66.8,68.3,1.5,28,2018,27.99,2.42,3.28,224.02399999999997,3.007090066122047,0,0
2018-01-22,4741,26000,1773900,68.3,68.6,68.0,68.6,0.3,16,2018,28.11,2.43,3.28,225.00799999999998,3.020298368023023,0,0
2018-01-23,4741,20000,1369300,68.3,68.7,68.3,68.7,0.1,9,2018,28.16,2.44,3.28,225.33599999999998,3.0247011353233484,0,0
2018-01-24,4741,7000,478000,68.3,68.6,68.1,68.6,-0.1,6,2018,28.11,2.43,3.28,225.00799999999998,3.020298368023023,0,0
2018-01-25,4741,3000,206200,70.2,70.2,68.0,68.0,-0.6,3,2018,27.87,2.41,3.28,223.04,2.9938817642210727,0,0
2018-01-26,4741,3000,204400,68.9,68.9,67.5,68.0,0.0,3,2018,27.87,2.41,3.28,223.04,2.9938817642210727,0,0
2018-01-29,4741,18000,1245900,69.9,71.9,67.3,69.2,1.2,14,2018,28.36,2.45,3.28,226.976,3.046714971824974,0,0
