date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROE,ROA
2021-10-25,4440,2485329,109397644,44.45,44.85,42.8,44.0,0.0,1636,2021,10.89,2.5,6.76,297.44,1.7413112992041626,15.84,25.35
2021-10-26,4440,922338,40853292,44.0,44.8,44.0,44.0,0.0,580,2021,10.89,2.5,6.76,297.44,1.7413112992041626,15.84,25.35
2021-10-27,4440,487965,21128066,43.95,43.95,43.05,43.2,-0.8,317,2021,10.69,2.46,6.76,292.032,1.709651093764087,15.84,25.35
2021-10-28,4440,469750,20155713,43.0,43.35,42.45,43.25,0.05,332,2021,10.71,2.46,6.76,292.37,1.7116298566040917,15.84,25.35
2021-10-29,4440,197392,8542251,43.5,43.5,43.15,43.25,0.0,163,2021,10.71,2.46,6.76,292.37,1.7116298566040917,15.84,25.35
2021-11-01,4440,406153,17552180,43.4,43.5,42.9,42.9,-0.35,238,2021,10.62,2.44,6.76,290.00399999999996,1.6977785167240582,15.84,25.35
2021-11-02,4440,644227,28052739,43.1,44.15,42.9,43.8,0.9,324,2021,10.84,2.49,6.76,296.08799999999997,1.6903289966825732,15.84,25.35
2021-11-03,4440,374804,16515729,43.8,44.45,43.5,44.2,0.4,223,2021,10.94,2.51,6.76,298.79200000000003,1.7057657911728257,15.84,25.35
2021-11-04,4440,488754,21930536,44.2,45.4,44.2,45.0,0.8,314,2021,11.14,2.56,6.76,304.2,1.7366393801533289,15.84,25.35
2021-11-05,4440,247403,11054358,45.45,45.45,44.4,44.7,-0.3,145,2021,11.06,2.54,6.76,302.172,1.7250617842856404,15.84,25.35
2021-11-08,4440,419890,18480738,44.55,44.55,43.7,43.85,-0.85,231,2021,10.85,2.3,6.76,296.426,1.692258595993855,15.84,25.35
2021-11-09,4440,175480,7729972,43.85,44.3,43.8,44.0,0.15,127,2021,10.89,2.31,6.76,297.44,1.6980473939276994,15.84,25.35
2021-11-10,4440,451483,20178489,44.15,45.1,44.1,45.0,1.0,257,2021,11.14,2.36,6.76,304.2,1.7366393801533289,15.84,25.35
